n_fam,nt_norm,sample_id
3,1.3348507274245507,23
8,1.7132804820532685,23
18,1.9400464395375372,23
38,2.067423817569396,23
1,0.543141848371504,24
3,0.7603589227779632,24
8,0.9029413951523007,24
18,1.192364205027919,24
38,1.7008834375925534,24
1,0.25192951594694923,25
3,0.2761954135005984,25
8,0.1574448154161714,25
18,0.08918632767563439,25
38,0.0737801571253236,25
1,0.7659959282830489,26
3,1.4032962493646817,26
8,2.001318490161312,26
18,2.235527243019513,26
38,2.412384487972936,26
1,0.7304198670977877,27
3,1.1086704818225017,27
8,1.5351162288113593,27
18,1.9957403807191538,27
38,2.3768430444217383,27
1,0.4660526333006114,28
3,0.7191148096445825,28
8,0.8712348990551599,28
18,0.8530118900785146,28
38,0.8162345379717317,28
1,0.9129495376542467,29
3,1.3105757035541588,29
8,1.4816574842837866,29
18,1.46578507239888,29
38,1.4232115499852747,29
1,1.1553228733691538,30
3,2.239828769958918,30
8,4.0619131649186855,30
18,6.7405785455262865,30
38,9.98288837126709,30
1,0.4288511794014611,31
3,0.5004273201801399,31
8,0.3055207041433181,31
18,0.04882522570405201,31
38,-0.08270531538367987,31
1,0.7023313914765965,32
3,1.0133702471869777,32
8,1.1227249452224497,32
18,1.1127329827238384,32
38,1.2318881892688547,32
1,0.35836250755952825,33
3,0.6841623238269412,33
8,1.1118996979054032,33
18,1.4267780063158613,33
38,1.6233944961303655,33
1,1.0909260469966688,34
3,1.5050274951002125,34
8,1.6600748413298552,34
18,1.7025322074007911,34
38,1.6631588156448054,34
1,1.0330226174476005,35
3,1.6759918317861096,35
8,2.573700586840073,35
18,2.9525738985418197,35
38,3.051354669362045,35
1,1.2194077056083876,36
3,1.9338028426364,36
8,3.2163550549515323,36
18,5.059753735237078,36
38,7.2715442226585365,36
1,0.9953008085449393,37
3,1.478274630148951,37
8,2.005769309700913,37
18,2.233325722602447,37
38,2.2675118556886518,37
1,0.9144029830877041,38
3,1.574435152724434,38
8,2.370848892754756,38
18,2.633435329551866,38
38,2.711669486523941,38
1,0.13282357642065978,39
3,0.278015604739303,39
8,0.33682387919521584,39
18,0.38235702294396345,39
38,0.42514503069167753,39
1,0.4910085522180774,40
3,0.8385418331748762,40
8,1.1753575344843494,40
18,1.3355176020713397,40
38,1.3560588058115055,40
1,0.31967483973109934,41
3,0.6151981985376718,41
8,0.8755759984074107,41
18,1.0186453970466187,41
38,1.0837307655116322,41
1,0.9272054091783557,42
3,1.1658288596187734,42
8,1.2422278799437425,42
18,1.3083545693242744,42
38,1.448919677176935,42
1,0.9906930612425042,43
3,1.504226243270214,43
8,2.1045588720139445,43
18,2.5047252682245134,43
38,2.6128737146015366,43
1,0.5826472961744691,44
3,0.9258944609372413,44
8,1.355012674554261,44
18,1.6969902518598614,44
38,1.7941691058013334,44
1,0.39078129377589566,45
3,0.5904619826918442,45
8,0.7094733790631442,45
18,0.8042624772309914,45
38,0.8683820642815339,45
1,0.9993631447050979,46
3,1.6365519674801634,46
8,2.1257225991484727,46
18,2.205857978102399,46
38,2.1222957001677534,46
1,0.8533120035114954,47
3,1.5415678059217948,47
8,2.2024260919962533,47
18,2.302486078719417,47
38,2.2506046773282913,47
1,1.1884817529647078,48
3,2.102941807915834,48
8,3.0355973211368124,48
18,3.414161190228792,48
38,3.6581305320036153,48
1,0.42893095677179316,49
3,0.7676463896461327,49
8,1.410718121685256,49
18,1.7321020465839363,49
38,1.7342205614443635,49
