,subID,epi,it,simID
1,1,0,1144,5
2,2,0,60,5
3,3,0,516,5
4,4,0,284,5
5,5,0,676,5
6,6,0,414,5
7,7,0,116,5
8,8,0,458,5
9,9,0,260,5
10,10,0,408,5
11,11,0,1176,5
12,12,0,444,5
13,13,0,20,5
14,14,0,166,5
15,15,0,268,5
16,16,0,392,5
17,17,0,1024,5
18,18,0,454,5
19,19,0,686,5
0,0,0,762,6
1,1,0,232,6
2,2,0,102,6
3,3,0,46,6
4,4,0,676,6
5,5,0,394,6
6,6,0,220,6
7,7,0,672,6
8,8,0,136,6
9,9,0,164,6
10,10,0,428,6
11,11,0,38,6
12,12,0,518,6
13,13,0,706,6
14,14,0,178,6
15,15,0,42,6
16,16,0,108,6
17,17,0,88,6
18,18,0,86,6
19,19,0,478,6
0,0,0,352,7
1,1,0,612,7
2,2,0,418,7
3,3,0,1234,7
4,4,0,24,7
5,5,0,142,7
6,6,0,318,7
7,7,0,452,7
8,8,0,134,7
9,9,0,380,7
10,10,0,178,7
11,11,0,90,7
12,12,0,320,7
13,13,0,18,7
14,14,0,1470,7
15,15,0,176,7
16,16,0,68,7
17,17,0,88,7
18,18,0,58,7
19,19,0,338,7
0,0,0,34,8
1,1,0,288,8
2,2,0,178,8
3,3,0,182,8
4,4,0,26,8
5,5,0,402,8
6,6,0,970,8
7,7,0,128,8
8,8,0,20,8
9,9,0,614,8
10,10,0,426,8
11,11,0,448,8
12,12,0,36,8
13,13,0,228,8
14,14,0,148,8
15,15,0,188,8
16,16,0,52,8
17,17,0,518,8
18,18,0,752,8
19,19,0,472,8
0,0,0,186,9
1,1,0,42,9
2,2,0,38,9
3,3,0,278,9
4,4,0,198,9
5,5,0,492,9
6,6,0,608,9
7,7,0,432,9
8,8,0,112,9
9,9,0,48,9
10,10,0,1092,9
11,11,0,42,9
12,12,0,690,9
13,13,0,852,9
14,14,0,34,9
15,15,0,914,9
16,16,0,64,9
17,17,0,394,9
18,18,0,96,9
19,19,0,168,9
0,0,0,780,10
1,1,0,194,10
2,2,0,78,10
3,3,0,188,10
4,4,0,394,10
5,5,0,874,10
6,6,0,60,10
7,7,0,112,10
8,8,0,678,10
9,9,0,614,10
10,10,0,458,10
11,11,0,78,10
12,12,0,446,10
13,13,0,78,10
14,14,0,296,10
15,15,0,208,10
16,16,0,594,10
17,17,0,254,10
18,18,0,248,10
19,19,0,360,10
0,0,0,206,11
1,1,0,500,11
2,2,0,206,11
3,3,0,124,11
4,4,0,88,11
5,5,0,56,11
6,6,0,282,11
7,7,0,282,11
8,8,0,580,11
9,9,0,128,11
10,10,0,278,11
11,11,0,536,11
12,12,0,500,11
13,13,0,942,11
14,14,0,134,11
15,15,0,94,11
16,16,0,1082,11
17,17,0,428,11
18,18,0,168,11
19,19,0,288,11
0,0,0,306,12
1,1,0,1362,12
2,2,0,422,12
3,3,0,114,12
4,4,0,102,12
5,5,0,750,12
6,6,0,176,12
7,7,0,466,12
8,8,0,392,12
9,9,0,316,12
10,10,0,344,12
11,11,0,378,12
12,12,0,102,12
13,13,0,638,12
14,14,0,386,12
15,15,0,436,12
16,16,0,206,12
17,17,0,224,12
18,18,0,548,12
19,19,0,444,12
0,0,0,200,13
1,1,0,234,13
2,2,0,280,13
3,3,0,48,13
4,4,0,628,13
5,5,0,538,13
6,6,0,654,13
7,7,0,366,13
8,8,0,256,13
9,9,0,132,13
10,10,0,88,13
11,11,0,502,13
12,12,0,246,13
13,13,0,280,13
14,14,0,426,13
15,15,0,1226,13
16,16,0,154,13
17,17,0,62,13
18,18,0,44,13
19,19,0,694,13
0,0,0,180,14
1,1,0,126,14
2,2,0,414,14
3,3,0,236,14
4,4,0,30,14
5,5,0,356,14
6,6,0,150,14
7,7,0,240,14
8,8,0,110,14
9,9,0,94,14
10,10,0,104,14
11,11,0,202,14
12,12,0,562,14
13,13,0,210,14
14,14,0,1468,14
15,15,0,286,14
16,16,0,396,14
17,17,0,520,14
18,18,0,376,14
19,19,0,450,14
0,0,0,528,15
1,1,0,372,15
2,2,0,88,15
3,3,0,496,15
4,4,0,90,15
5,5,0,542,15
6,6,0,410,15
7,7,0,764,15
8,8,0,80,15
9,9,0,200,15
10,10,0,182,15
11,11,0,130,15
12,12,0,110,15
13,13,0,356,15
14,14,0,590,15
15,15,0,178,15
16,16,0,616,15
17,17,0,72,15
18,18,0,208,15
19,19,0,466,15
0,0,0,724,16
1,1,0,538,16
2,2,0,324,16
3,3,0,106,16
4,4,0,542,16
5,5,0,824,16
6,6,0,46,16
7,7,0,190,16
8,8,0,396,16
9,9,0,266,16
10,10,0,274,16
11,11,0,146,16
12,12,0,78,16
13,13,0,614,16
14,14,0,38,16
15,15,0,792,16
16,16,0,178,16
17,17,0,256,16
18,18,0,48,16
19,19,0,642,16
0,0,0,104,17
1,1,0,96,17
2,2,0,80,17
3,3,0,124,17
4,4,0,358,17
5,5,0,74,17
6,6,0,524,17
7,7,0,38,17
8,8,0,468,17
9,9,0,112,17
10,10,0,164,17
11,11,0,340,17
12,12,0,260,17
13,13,0,730,17
14,14,0,234,17
15,15,0,458,17
16,16,0,972,17
17,17,0,212,17
18,18,0,234,17
19,19,0,638,17
0,0,0,184,18
1,1,0,24,18
2,2,0,318,18
3,3,0,140,18
4,4,0,526,18
5,5,0,718,18
6,6,0,240,18
7,7,0,288,18
8,8,0,390,18
9,9,0,1158,18
10,10,0,922,18
11,11,0,92,18
12,12,0,794,18
13,13,0,538,18
14,14,0,142,18
15,15,0,550,18
16,16,0,140,18
17,17,0,394,18
18,18,0,338,18
19,19,0,340,18
0,0,0,512,19
1,1,0,132,19
2,2,0,516,19
3,3,0,222,19
4,4,0,122,19
5,5,0,560,19
6,6,0,88,19
7,7,0,44,19
8,8,0,184,19
9,9,0,550,19
10,10,0,96,19
11,11,0,78,19
12,12,0,118,19
13,13,0,360,19
14,14,0,80,19
15,15,0,202,19
16,16,0,84,19
17,17,0,522,19
18,18,0,326,19
19,19,0,70,19
