,subID,epi,it,simID
11,11,0,348,5
12,12,0,558,5
13,13,0,20,5
14,14,0,208,5
15,15,0,904,5
16,16,0,96,5
17,17,0,298,5
18,18,0,664,5
19,19,0,210,5
0,0,0,250,6
1,1,0,436,6
2,2,0,362,6
3,3,0,398,6
4,4,0,88,6
5,5,0,404,6
6,6,0,212,6
7,7,0,496,6
8,8,0,892,6
9,9,0,446,6
10,10,0,344,6
11,11,0,500,6
12,12,0,98,6
13,13,0,102,6
14,14,0,196,6
15,15,0,234,6
16,16,0,492,6
17,17,0,142,6
18,18,0,232,6
19,19,0,540,6
0,0,0,348,7
1,1,0,354,7
2,2,0,174,7
3,3,0,192,7
4,4,0,24,7
5,5,0,260,7
6,6,0,872,7
7,7,0,382,7
8,8,0,78,7
9,9,0,774,7
10,10,0,660,7
11,11,0,82,7
12,12,0,306,7
13,13,0,966,7
14,14,0,224,7
15,15,0,102,7
16,16,0,128,7
17,17,0,376,7
18,18,0,42,7
19,19,0,44,7
0,0,0,400,8
1,1,0,342,8
2,2,0,46,8
3,3,0,906,8
4,4,0,26,8
5,5,0,390,8
6,6,0,228,8
7,7,0,186,8
8,8,0,20,8
9,9,0,456,8
10,10,0,148,8
11,11,0,250,8
12,12,0,36,8
13,13,0,288,8
14,14,0,380,8
15,15,0,298,8
16,16,0,118,8
17,17,0,280,8
18,18,0,54,8
19,19,0,138,8
0,0,0,380,9
1,1,0,588,9
2,2,0,404,9
3,3,0,284,9
4,4,0,390,9
5,5,0,780,9
6,6,0,770,9
7,7,0,478,9
8,8,0,296,9
9,9,0,48,9
10,10,0,456,9
11,11,0,54,9
12,12,0,112,9
13,13,0,634,9
14,14,0,34,9
15,15,0,658,9
16,16,0,298,9
17,17,0,138,9
18,18,0,270,9
19,19,0,598,9
0,0,0,720,10
1,1,0,208,10
2,2,0,28,10
3,3,0,282,10
4,4,0,396,10
5,5,0,68,10
6,6,0,238,10
7,7,0,322,10
8,8,0,404,10
9,9,0,522,10
10,10,0,130,10
11,11,0,606,10
12,12,0,246,10
13,13,0,414,10
14,14,0,300,10
15,15,0,440,10
16,16,0,272,10
17,17,0,246,10
18,18,0,438,10
19,19,0,426,10
0,0,0,16,11
1,1,0,36,11
2,2,0,54,11
3,3,0,666,11
4,4,0,322,11
5,5,0,414,11
6,6,0,270,11
7,7,0,268,11
8,8,0,634,11
9,9,0,148,11
10,10,0,256,11
11,11,0,114,11
12,12,0,554,11
13,13,0,124,11
14,14,0,292,11
15,15,0,658,11
16,16,0,264,11
17,17,0,104,11
18,18,0,304,11
19,19,0,42,11
0,0,0,350,12
1,1,0,554,12
2,2,0,274,12
3,3,0,534,12
4,4,0,676,12
5,5,0,98,12
6,6,0,108,12
7,7,0,166,12
8,8,0,278,12
9,9,0,142,12
10,10,0,110,12
11,11,0,170,12
12,12,0,236,12
13,13,0,482,12
14,14,0,142,12
15,15,0,298,12
16,16,0,218,12
17,17,0,446,12
18,18,0,294,12
19,19,0,210,12
0,0,0,734,13
1,1,0,410,13
2,2,0,184,13
3,3,0,304,13
4,4,0,262,13
5,5,0,422,13
6,6,0,458,13
7,7,0,66,13
8,8,0,852,13
9,9,0,396,13
10,10,0,540,13
11,11,0,606,13
12,12,0,94,13
13,13,0,476,13
14,14,0,446,13
15,15,0,336,13
16,16,0,238,13
17,17,0,252,13
18,18,0,446,13
19,19,0,796,13
0,0,0,172,14
1,1,0,110,14
2,2,0,58,14
3,3,0,406,14
4,4,0,30,14
5,5,0,500,14
6,6,0,440,14
7,7,0,310,14
8,8,0,188,14
9,9,0,574,14
10,10,0,482,14
11,11,0,62,14
12,12,0,430,14
13,13,0,302,14
14,14,0,436,14
15,15,0,62,14
16,16,0,486,14
17,17,0,738,14
18,18,0,1146,14
19,19,0,1154,14
0,0,0,156,15
1,1,0,316,15
2,2,0,186,15
3,3,0,656,15
4,4,0,228,15
5,5,0,116,15
6,6,0,202,15
7,7,0,440,15
8,8,0,222,15
9,9,0,528,15
10,10,0,534,15
11,11,0,122,15
12,12,0,178,15
13,13,0,184,15
14,14,0,134,15
15,15,0,460,15
16,16,0,524,15
17,17,0,824,15
18,18,0,404,15
19,19,0,416,15
0,0,0,874,16
1,1,0,288,16
2,2,0,184,16
3,3,0,404,16
4,4,0,512,16
5,5,0,678,16
6,6,0,404,16
7,7,0,440,16
8,8,0,700,16
9,9,0,76,16
10,10,0,524,16
11,11,0,408,16
12,12,0,772,16
13,13,0,264,16
14,14,0,36,16
15,15,0,286,16
16,16,0,34,16
17,17,0,170,16
18,18,0,48,16
19,19,0,294,16
0,0,0,318,17
1,1,0,440,17
2,2,0,182,17
3,3,0,236,17
4,4,0,50,17
5,5,0,416,17
6,6,0,244,17
7,7,0,2110,17
8,8,0,262,17
9,9,0,52,17
10,10,0,256,17
11,11,0,428,17
12,12,0,944,17
13,13,0,700,17
14,14,0,786,17
15,15,0,180,17
16,16,0,476,17
17,17,0,544,17
18,18,0,390,17
19,19,0,404,17
0,0,0,510,18
1,1,0,256,18
2,2,0,376,18
3,3,0,44,18
4,4,0,52,18
5,5,0,644,18
6,6,0,468,18
7,7,0,446,18
8,8,0,984,18
9,9,0,344,18
10,10,0,400,18
11,11,0,356,18
12,12,0,368,18
13,13,0,48,18
14,14,0,220,18
15,15,0,444,18
16,16,0,110,18
17,17,0,428,18
18,18,0,254,18
19,19,0,378,18
0,0,0,106,19
1,1,0,272,19
2,2,0,214,19
3,3,0,384,19
4,4,0,458,19
5,5,0,144,19
6,6,0,90,19
7,7,0,44,19
8,8,0,508,19
9,9,0,198,19
10,10,0,96,19
11,11,0,378,19
12,12,0,576,19
13,13,0,124,19
14,14,0,362,19
15,15,0,404,19
16,16,0,384,19
17,17,0,692,19
18,18,0,484,19
19,19,0,18,19
