,subID,epi,it,simID
8,8,0,80,15
9,9,0,218,15
10,10,0,480,15
11,11,0,206,15
12,12,0,110,15
13,13,0,800,15
14,14,0,1678,15
15,15,0,212,15
16,16,0,644,15
17,17,0,72,15
18,18,0,442,15
19,19,0,46,15
0,0,0,290,16
1,1,0,414,16
2,2,0,162,16
3,3,0,378,16
4,4,0,350,16
5,5,0,758,16
6,6,0,46,16
7,7,0,388,16
8,8,0,76,16
9,9,0,228,16
10,10,0,236,16
11,11,0,1056,16
12,12,0,718,16
13,13,0,562,16
14,14,0,38,16
15,15,0,180,16
16,16,0,100,16
17,17,0,586,16
18,18,0,48,16
19,19,0,364,16
0,0,0,800,17
1,1,0,138,17
2,2,0,80,17
3,3,0,124,17
4,4,0,474,17
5,5,0,364,17
6,6,0,160,17
7,7,0,372,17
8,8,0,380,17
9,9,0,226,17
10,10,0,164,17
11,11,0,340,17
12,12,0,626,17
13,13,0,272,17
14,14,0,128,17
15,15,0,472,17
16,16,0,300,17
17,17,0,730,17
18,18,0,286,17
19,19,0,522,17
0,0,0,428,18
1,1,0,24,18
2,2,0,336,18
3,3,0,128,18
4,4,0,290,18
5,5,0,252,18
6,6,0,476,18
7,7,0,200,18
8,8,0,560,18
9,9,0,202,18
10,10,0,742,18
11,11,0,92,18
12,12,0,186,18
13,13,0,984,18
14,14,0,1326,18
15,15,0,420,18
16,16,0,140,18
17,17,0,226,18
18,18,0,234,18
19,19,0,430,18
0,0,0,756,19
1,1,0,1004,19
2,2,0,224,19
3,3,0,94,19
4,4,0,122,19
5,5,0,834,19
6,6,0,694,19
7,7,0,44,19
8,8,0,328,19
9,9,0,354,19
10,10,0,392,19
11,11,0,538,19
12,12,0,118,19
13,13,0,148,19
14,14,0,80,19
15,15,0,400,19
16,16,0,216,19
17,17,0,414,19
18,18,0,150,19
19,19,0,64,19
