Unnamed: 0,cdens,knum,type_complex,alph_leak,eps,num_complex,grid_id,save_path,grid_id_old,grid_id_old2,jack_mse_mean,jack_mse_std,jack_mse_se
194,4,10,8,0.5,0.001,2.6666666666666665,194,,2,194.0,2.7530803920733215e-05,1.5436337809495973e-06,1.5436337809495973e-06
195,4,10,8,0.5,0.0001,2.6666666666666665,195,,3,195.0,6.745815545823331e-06,6.40821944435331e-07,6.40821944435331e-07
196,4,10,8,0.5,1e-05,2.6666666666666665,196,,4,196.0,1.792002331959644e-06,1.6890413339067629e-07,1.6890413339067629e-07
197,4,10,8,0.5,1e-06,2.6666666666666665,197,,5,197.0,1.4893037141838743e-06,1.2986955715147818e-07,1.2986955715147818e-07
198,4,10,8,0.8,0.1,2.6666666666666665,198,,6,198.0,2.526326616047032e-05,1.9015901716318692e-06,1.9015901716318692e-06
199,4,10,8,0.8,0.01,2.6666666666666665,199,,7,199.0,2.569086687100724e-05,1.93746236958954e-06,1.93746236958954e-06
200,4,10,8,0.8,0.001,2.6666666666666665,200,,0,200.0,3.144127035372689e-05,2.340788035425095e-06,2.340788035425095e-06
201,4,10,8,0.8,0.0001,2.6666666666666665,201,,1,201.0,9.836111613517206e-06,9.379706385760717e-07,9.379706385760717e-07
202,4,10,8,0.8,1e-05,2.6666666666666665,202,,2,202.0,2.1005268749256583e-06,2.0721030980625895e-07,2.0721030980625895e-07
203,4,10,8,0.8,1e-06,2.6666666666666665,203,,3,203.0,1.6234557803717489e-06,1.4064230713586837e-07,1.4064230713586837e-07
204,4,10,8,0.9,0.1,2.6666666666666665,204,,4,204.0,2.5223671678847648e-05,1.898426753548196e-06,1.898426753548196e-06
205,4,10,8,0.9,0.01,2.6666666666666665,205,,5,205.0,2.5286324069635888e-05,1.9054259596292189e-06,1.9054259596292189e-06
206,4,10,8,0.9,0.001,2.6666666666666665,206,,6,206.0,2.6468108443920186e-05,2.0155072166634114e-06,2.0155072166634114e-06
207,4,10,8,0.9,0.0001,2.6666666666666665,207,,7,207.0,1.2353422491220059e-05,1.1619380978999273e-06,1.1619380978999273e-06
208,4,10,8,0.9,1e-05,2.6666666666666665,208,,0,208.0,2.2666188311492437e-06,2.1853780905963378e-07,2.1853780905963378e-07
209,4,10,8,0.9,1e-06,2.6666666666666665,209,,1,209.0,1.6800130451905422e-06,1.4132463454389613e-07,1.4132463454389613e-07
210,8,2,8,0.0,0.1,2.6666666666666665,210,,2,210.0,2.755035820013232e-05,2.077231115428927e-06,2.077231115428927e-06
211,8,2,8,0.0,0.01,2.6666666666666665,211,,3,211.0,4.054580956836035e-05,2.239268499022886e-06,2.239268499022886e-06
212,8,2,8,0.0,0.001,2.6666666666666665,212,,4,212.0,2.7567820132822395e-05,2.2670103666416636e-06,2.2670103666416636e-06
213,8,2,8,0.0,0.0001,2.6666666666666665,213,,5,213.0,2.2629111633894735e-05,1.8489758001327524e-06,1.8489758001327524e-06
214,8,2,8,0.0,1e-05,2.6666666666666665,214,,6,214.0,2.2198402721116112e-05,1.8000324328210856e-06,1.8000324328210856e-06
215,8,2,8,0.0,1e-06,2.6666666666666665,215,,7,215.0,2.215621701158414e-05,1.7949180283686568e-06,1.7949180283686568e-06
216,8,2,8,0.01,0.1,2.6666666666666665,216,,0,216.0,4.180217647131583e-05,2.2573949657938694e-06,2.2573949657938694e-06
217,8,2,8,0.01,0.01,2.6666666666666665,217,,1,217.0,3.9485674096429716e-05,2.410205233715288e-06,2.410205233715288e-06
218,8,2,8,0.01,0.001,2.6666666666666665,218,,2,218.0,1.9762967328146988e-05,1.565040482760977e-06,1.565040482760977e-06
219,8,2,8,0.01,0.0001,2.6666666666666665,219,,3,219.0,1.7376015936878554e-05,1.3393998292873089e-06,1.3393998292873089e-06
220,8,2,8,0.01,1e-05,2.6666666666666665,220,,4,220.0,1.7318040241123987e-05,1.3255994366900567e-06,1.3255994366900567e-06
221,8,2,8,0.01,1e-06,2.6666666666666665,221,,5,221.0,1.731248803460217e-05,1.3239791698160841e-06,1.3239791698160841e-06
222,8,2,8,0.1,0.1,2.6666666666666665,222,,6,222.0,1.2862237719914083e-05,8.848030526706251e-07,8.848030526706251e-07
223,8,2,8,0.1,0.01,2.6666666666666665,223,,7,223.0,4.004119112533377e-06,3.383305258552338e-07,3.383305258552338e-07
224,8,2,8,0.1,0.001,2.6666666666666665,224,,0,224.0,1.1644258559551106e-06,1.0679483106797829e-07,1.0679483106797829e-07
225,8,2,8,0.1,0.0001,2.6666666666666665,225,,1,225.0,1.1073605690987105e-06,9.899874770211836e-08,9.899874770211836e-08
226,8,2,8,0.1,1e-05,2.6666666666666665,226,,2,226.0,1.5776641906400402e-06,1.1607719610934614e-07,1.1607719610934614e-07
227,8,2,8,0.1,1e-06,2.6666666666666665,227,,3,227.0,1.972561781302463e-06,1.300830666931798e-07,1.300830666931798e-07
228,8,2,8,0.2,0.1,2.6666666666666665,228,,4,228.0,3.3349987425614766e-05,1.7133552225519146e-06,1.7133552225519146e-06
229,8,2,8,0.2,0.01,2.6666666666666665,229,,5,229.0,5.281727740209377e-06,5.321768196359684e-07,5.321768196359684e-07
230,8,2,8,0.2,0.001,2.6666666666666665,230,,6,230.0,1.7498536719205505e-06,1.6509099806541413e-07,1.6509099806541413e-07
231,8,2,8,0.2,0.0001,2.6666666666666665,231,,7,231.0,9.818789951683982e-07,1.0326037560065093e-07,1.0326037560065093e-07
232,8,2,8,0.2,1e-05,2.6666666666666665,232,,0,232.0,8.030529615138298e-07,9.724142512341865e-08,9.724142512341865e-08
233,8,2,8,0.2,1e-06,2.6666666666666665,233,,1,233.0,7.897985140826509e-07,9.747279638187898e-08,9.747279638187898e-08
234,8,2,8,0.5,0.1,2.6666666666666665,234,,2,234.0,3.76379826363332e-05,2.2541639079779275e-06,2.2541639079779275e-06
235,8,2,8,0.5,0.01,2.6666666666666665,235,,3,235.0,1.5029246077052362e-05,1.142364567743839e-06,1.142364567743839e-06
236,8,2,8,0.5,0.001,2.6666666666666665,236,,4,236.0,3.6246547267915685e-06,3.8708924584681295e-07,3.8708924584681295e-07
237,8,2,8,0.5,0.0001,2.6666666666666665,237,,5,237.0,1.5360084368895988e-06,1.4386370983151975e-07,1.4386370983151975e-07
238,8,2,8,0.5,1e-05,2.6666666666666665,238,,6,238.0,1.3133385763422246e-06,1.2234106642166012e-07,1.2234106642166012e-07
239,8,2,8,0.5,1e-06,2.6666666666666665,239,,7,239.0,1.187936383316102e-06,1.1413698597736045e-07,1.1413698597736045e-07
240,8,2,8,0.8,0.1,2.6666666666666665,240,,0,240.0,3.1659354867088774e-05,1.9318840365557275e-06,1.9318840365557275e-06
241,8,2,8,0.8,0.01,2.6666666666666665,241,,1,241.0,4.153533251149658e-05,2.179008653164758e-06,2.179008653164758e-06
242,8,2,8,0.8,0.001,2.6666666666666665,242,,2,242.0,5.935612821954444e-06,6.237782626399255e-07,6.237782626399255e-07
243,8,2,8,0.8,0.0001,2.6666666666666665,243,,3,243.0,1.9741038278343477e-06,1.584285388068913e-07,1.584285388068913e-07
244,8,2,8,0.8,1e-05,2.6666666666666665,244,,4,244.0,1.5758462489278165e-06,1.2544131210436426e-07,1.2544131210436426e-07
245,8,2,8,0.8,1e-06,2.6666666666666665,245,,5,245.0,1.4392699296542597e-06,1.2110015949084197e-07,1.2110015949084197e-07
246,8,2,8,0.9,0.1,2.6666666666666665,246,,6,246.0,3.086458118162911e-05,1.8771247252754384e-06,1.8771247252754384e-06
247,8,2,8,0.9,0.01,2.6666666666666665,247,,7,247.0,3.468084160188102e-05,2.1271539782246393e-06,2.1271539782246393e-06
248,8,2,8,0.9,0.001,2.6666666666666665,248,,0,248.0,6.4533354883323136e-06,6.756354735840098e-07,6.756354735840098e-07
249,8,2,8,0.9,0.0001,2.6666666666666665,249,,1,249.0,2.123930468470761e-06,1.631863396509518e-07,1.631863396509518e-07
250,8,2,8,0.9,1e-05,2.6666666666666665,250,,2,250.0,1.663929549555982e-06,1.2499298723263209e-07,1.2499298723263209e-07
251,8,2,8,0.9,1e-06,2.6666666666666665,251,,3,251.0,1.5087097727638163e-06,1.1756569048545717e-07,1.1756569048545717e-07
252,8,4,8,0.0,0.1,2.6666666666666665,252,,4,252.0,2.626416545501282e-05,1.944004320676687e-06,1.944004320676687e-06
253,8,4,8,0.0,0.01,2.6666666666666665,253,,5,253.0,3.510133484555216e-05,2.3753749480060524e-06,2.3753749480060524e-06
254,8,4,8,0.0,0.001,2.6666666666666665,254,,6,254.0,3.327500827036822e-05,2.5619171934632732e-06,2.5619171934632732e-06
255,8,4,8,0.0,0.0001,2.6666666666666665,255,,7,255.0,2.3672305680646715e-05,1.93108549208685e-06,1.93108549208685e-06
256,8,4,8,0.0,1e-05,2.6666666666666665,256,,0,256.0,2.27410843000095e-05,1.8359151216797323e-06,1.8359151216797323e-06
257,8,4,8,0.0,1e-06,2.6666666666666665,257,,1,257.0,2.2652217206572772e-05,1.8258943778949706e-06,1.8258943778949706e-06
258,8,4,8,0.01,0.1,2.6666666666666665,258,,2,258.0,4.182316189130158e-05,2.2493921979202877e-06,2.2493921979202877e-06
259,8,4,8,0.01,0.01,2.6666666666666665,259,,3,259.0,4.183188860804217e-05,2.2185449556883715e-06,2.2185449556883715e-06
260,8,4,8,0.01,0.001,2.6666666666666665,260,,4,260.0,2.499446000104361e-05,1.982363355956457e-06,1.982363355956457e-06
261,8,4,8,0.01,0.0001,2.6666666666666665,261,,5,261.0,1.8793246135652514e-05,1.4612824218900772e-06,1.4612824218900772e-06
262,8,4,8,0.01,1e-05,2.6666666666666665,262,,6,262.0,1.8451491358798044e-05,1.4198526682621294e-06,1.4198526682621294e-06
263,8,4,8,0.01,1e-06,2.6666666666666665,263,,7,263.0,1.842895441098899e-05,1.4161050221631757e-06,1.4161050221631757e-06
264,8,4,8,0.1,0.1,2.6666666666666665,264,,0,264.0,3.146580202884838e-05,1.539750580491179e-06,1.539750580491179e-06
265,8,4,8,0.1,0.01,2.6666666666666665,265,,1,265.0,4.43500988719661e-06,4.0772312658632585e-07,4.0772312658632585e-07
266,8,4,8,0.1,0.001,2.6666666666666665,266,,2,266.0,1.882278868194091e-06,1.3471185237544763e-07,1.3471185237544763e-07
267,8,4,8,0.1,0.0001,2.6666666666666665,267,,3,267.0,1.4380997113055936e-06,1.0451049173465061e-07,1.0451049173465061e-07
268,8,4,8,0.1,1e-05,2.6666666666666665,268,,4,268.0,1.9189006641561372e-06,1.2473520128378428e-07,1.2473520128378428e-07
269,8,4,8,0.1,1e-06,2.6666666666666665,269,,5,269.0,2.358120823525671e-06,1.4133407829521854e-07,1.4133407829521854e-07
270,8,4,8,0.2,0.1,2.6666666666666665,270,,6,270.0,4.084858699926128e-05,2.368810472197709e-06,2.368810472197709e-06
271,8,4,8,0.2,0.01,2.6666666666666665,271,,7,271.0,6.23406420212286e-06,5.267481818797512e-07,5.267481818797512e-07
272,8,4,8,0.2,0.001,2.6666666666666665,272,,0,272.0,2.7671311711233274e-06,2.3453849582815354e-07,2.3453849582815354e-07
273,8,4,8,0.2,0.0001,2.6666666666666665,273,,1,273.0,1.3824349758276651e-06,1.1209565605119937e-07,1.1209565605119937e-07
274,8,4,8,0.2,1e-05,2.6666666666666665,274,,2,274.0,1.1650038866621328e-06,1.0333263956372869e-07,1.0333263956372869e-07
275,8,4,8,0.2,1e-06,2.6666666666666665,275,,3,275.0,1.1370257026371254e-06,1.040738639898827e-07,1.040738639898827e-07
276,8,4,8,0.5,0.1,2.6666666666666665,276,,4,276.0,2.8351175272316985e-05,2.1800690623294055e-06,2.1800690623294055e-06
277,8,4,8,0.5,0.01,2.6666666666666665,277,,5,277.0,3.0489441645913568e-05,1.6088456292798893e-06,1.6088456292798893e-06
278,8,4,8,0.5,0.001,2.6666666666666665,278,,6,278.0,6.3283835281173e-06,6.341993255417164e-07,6.341993255417164e-07
279,8,4,8,0.5,0.0001,2.6666666666666665,279,,7,279.0,1.843969913481383e-06,1.700389481923802e-07,1.700389481923802e-07
280,8,4,8,0.5,1e-05,2.6666666666666665,280,,0,280.0,1.5682518222727529e-06,1.271047076316399e-07,1.271047076316399e-07
281,8,4,8,0.5,1e-06,2.6666666666666665,281,,1,281.0,1.4214103380442648e-06,1.1726687649779491e-07,1.1726687649779491e-07
282,8,4,8,0.8,0.1,2.6666666666666665,282,,2,282.0,2.5228592110262205e-05,1.948182972967273e-06,1.948182972967273e-06
283,8,4,8,0.8,0.01,2.6666666666666665,283,,3,283.0,3.0518271302419876e-05,2.3284346430057556e-06,2.3284346430057556e-06
284,8,4,8,0.8,0.001,2.6666666666666665,284,,4,284.0,9.079220228174443e-06,8.823449052339529e-07,8.823449052339529e-07
285,8,4,8,0.8,0.0001,2.6666666666666665,285,,5,285.0,2.2266321764411875e-06,2.0480687366459878e-07,2.0480687366459878e-07
286,8,4,8,0.8,1e-05,2.6666666666666665,286,,6,286.0,1.8733499537122293e-06,1.3663347877717757e-07,1.3663347877717757e-07
287,8,4,8,0.8,1e-06,2.6666666666666665,287,,7,287.0,1.7212563923088133e-06,1.2385507035368237e-07,1.2385507035368237e-07
288,8,4,8,0.9,0.1,2.6666666666666665,288,,0,288.0,2.486294666378967e-05,1.918609344622754e-06,1.918609344622754e-06
289,8,4,8,0.9,0.01,2.6666666666666665,289,,1,289.0,2.604832419190498e-05,2.0245073811340432e-06,2.0245073811340432e-06
290,8,4,8,0.9,0.001,2.6666666666666665,290,,2,290.0,1.1305954509777937e-05,9.777154512254806e-07,9.777154512254806e-07
291,8,4,8,0.9,0.0001,2.6666666666666665,291,,3,291.0,2.381723232315735e-06,2.1518928449627494e-07,2.1518928449627494e-07
292,8,4,8,0.9,1e-05,2.6666666666666665,292,,4,292.0,1.9494157402034106e-06,1.3850448210875748e-07,1.3850448210875748e-07
293,8,4,8,0.9,1e-06,2.6666666666666665,293,,5,293.0,1.8243988245290841e-06,1.2426792316090605e-07,1.2426792316090605e-07
294,8,6,8,0.0,0.1,2.6666666666666665,294,,6,294.0,2.5616012127468514e-05,1.8880124277282764e-06,1.8880124277282764e-06
295,8,6,8,0.0,0.01,2.6666666666666665,295,,7,295.0,3.2140901893862186e-05,2.3241485272141205e-06,2.3241485272141205e-06
296,8,6,8,0.0,0.001,2.6666666666666665,296,,0,296.0,3.7217275297825124e-05,2.6036200775267904e-06,2.6036200775267904e-06
297,8,6,8,0.0,0.0001,2.6666666666666665,297,,1,297.0,2.421077484512903e-05,1.9829971831084325e-06,1.9829971831084325e-06
298,8,6,8,0.0,1e-05,2.6666666666666665,298,,2,298.0,2.2782896423664156e-05,1.843532206412536e-06,1.843532206412536e-06
299,8,6,8,0.0,1e-06,2.6666666666666665,299,,3,299.0,2.2648336597032345e-05,1.8285619268066578e-06,1.8285619268066578e-06
300,8,6,8,0.01,0.1,2.6666666666666665,300,,4,300.0,4.166632887943135e-05,2.3343483270776673e-06,2.3343483270776673e-06
301,8,6,8,0.01,0.01,2.6666666666666665,301,,5,301.0,4.1559038140929176e-05,2.2406590452688944e-06,2.2406590452688944e-06
302,8,6,8,0.01,0.001,2.6666666666666665,302,,6,302.0,2.8639712524699396e-05,2.2364813192215336e-06,2.2364813192215336e-06
303,8,6,8,0.01,0.0001,2.6666666666666665,303,,7,303.0,1.9118891140004696e-05,1.4957057269524788e-06,1.4957057269524788e-06
304,8,6,8,0.01,1e-05,2.6666666666666665,304,,0,304.0,1.847389642421618e-05,1.4257414362779028e-06,1.4257414362779028e-06
305,8,6,8,0.01,1e-06,2.6666666666666665,305,,1,305.0,1.8426621580202043e-05,1.4189800873111482e-06,1.4189800873111482e-06
306,8,6,8,0.1,0.1,2.6666666666666665,306,,2,306.0,4.097187295261986e-05,1.798671552467214e-06,1.798671552467214e-06
307,8,6,8,0.1,0.01,2.6666666666666665,307,,3,307.0,4.875985541948864e-06,4.0814418137938e-07,4.0814418137938e-07
308,8,6,8,0.1,0.001,2.6666666666666665,308,,4,308.0,2.278339183350726e-06,1.6106113965055573e-07,1.6106113965055573e-07
309,8,6,8,0.1,0.0001,2.6666666666666665,309,,5,309.0,1.4700330406729756e-06,9.979007057679774e-08,9.979007057679774e-08
310,8,6,8,0.1,1e-05,2.6666666666666665,310,,6,310.0,1.9216495231962395e-06,1.2027791697217463e-07,1.2027791697217463e-07
311,8,6,8,0.2,0.1,2.6666666666666665,311,,0,311.0,3.670485805964648e-05,2.511029006327234e-06,2.511029006327234e-06
312,8,6,8,0.2,0.01,2.6666666666666665,312,,1,312.0,7.939431493484033e-06,5.556280631270491e-07,5.556280631270491e-07
313,8,6,8,0.2,0.001,2.6666666666666665,313,,2,313.0,3.6800269827215283e-06,3.057297376958265e-07,3.057297376958265e-07
314,8,6,8,0.2,0.0001,2.6666666666666665,314,,3,314.0,1.4242516515644495e-06,1.1601736714859533e-07,1.1601736714859533e-07
315,8,6,8,0.2,1e-05,2.6666666666666665,315,,4,315.0,1.1517010620843513e-06,1.0268580936243947e-07,1.0268580936243947e-07
316,8,6,8,0.2,1e-06,2.6666666666666665,316,,5,316.0,1.1186078473716748e-06,1.0339978017117201e-07,1.0339978017117201e-07
317,8,6,8,0.5,0.1,2.6666666666666665,317,,6,317.0,2.7344626843778938e-05,2.086068339504479e-06,2.086068339504479e-06
318,8,6,8,0.5,0.01,2.6666666666666665,318,,7,318.0,4.0831185610237015e-05,1.8062155906740629e-06,1.8062155906740629e-06
319,8,6,8,0.5,0.001,2.6666666666666665,319,,0,319.0,7.086890634908545e-06,7.332977363231536e-07,7.332977363231536e-07
320,8,6,8,0.5,0.0001,2.6666666666666665,320,,1,320.0,1.9423641030997434e-06,1.882973420967462e-07,1.882973420967462e-07
321,8,6,8,0.5,1e-05,2.6666666666666665,321,,2,321.0,1.5918938403810063e-06,1.3175793877604737e-07,1.3175793877604737e-07
322,8,6,8,0.5,1e-06,2.6666666666666665,322,,3,322.0,1.440707176284053e-06,1.1924872247303384e-07,1.1924872247303384e-07
323,8,6,8,0.8,0.1,2.6666666666666665,323,,4,323.0,2.5280014413305156e-05,1.9287069964989518e-06,1.9287069964989518e-06
324,8,6,8,0.8,0.01,2.6666666666666665,324,,5,324.0,2.8430064704354217e-05,2.174532839705319e-06,2.174532839705319e-06
325,8,6,8,0.8,0.001,2.6666666666666665,325,,6,325.0,1.3603694808409905e-05,9.8061725451605e-07,9.8061725451605e-07
326,8,6,8,0.8,0.0001,2.6666666666666665,326,,7,326.0,2.5121674260312768e-06,2.398743348492141e-07,2.398743348492141e-07
327,8,6,8,0.8,1e-05,2.6666666666666665,327,,0,327.0,1.8768739307499239e-06,1.4374431311929188e-07,1.4374431311929188e-07
328,8,6,8,0.8,1e-06,2.6666666666666665,328,,1,328.0,1.6922821919495004e-06,1.2813552694348462e-07,1.2813552694348462e-07
329,8,6,8,0.9,0.1,2.6666666666666665,329,,2,329.0,2.5034156531732276e-05,1.9089100777876014e-06,1.9089100777876014e-06
330,8,6,8,0.9,0.01,2.6666666666666665,330,,3,330.0,2.5618093610292187e-05,1.966606207314695e-06,1.966606207314695e-06
331,8,6,8,0.9,0.001,2.6666666666666665,331,,4,331.0,2.7136475608254632e-05,1.5259900402716978e-06,1.5259900402716978e-06
332,8,6,8,0.9,0.0001,2.6666666666666665,332,,5,332.0,2.7543194613856907e-06,2.5945935166883616e-07,2.5945935166883616e-07
333,8,6,8,0.9,1e-05,2.6666666666666665,333,,6,333.0,1.9956827147810253e-06,1.471635797141051e-07,1.471635797141051e-07
334,8,6,8,0.9,1e-06,2.6666666666666665,334,,7,334.0,1.7748114732088346e-06,1.2882348431633612e-07,1.2882348431633612e-07
335,8,8,8,0.0,0.1,2.6666666666666665,335,,0,335.0,2.5131451148310164e-05,1.8515561503120179e-06,1.8515561503120179e-06
336,8,8,8,0.0,0.01,2.6666666666666665,336,,1,336.0,3.051752794073741e-05,2.2593194456298705e-06,2.2593194456298705e-06
337,8,8,8,0.0,0.001,2.6666666666666665,337,,2,337.0,3.985147151889024e-05,2.490660980619874e-06,2.490660980619874e-06
338,8,8,8,0.0,0.0001,2.6666666666666665,338,,3,338.0,2.4920255512513368e-05,2.041165190866115e-06,2.041165190866115e-06
339,8,8,8,0.0,1e-05,2.6666666666666665,339,,4,339.0,2.2979948140154823e-05,1.8580898246847626e-06,1.8580898246847626e-06
340,8,8,8,0.0,1e-06,2.6666666666666665,340,,5,340.0,2.279928379813762e-05,1.8381644991964656e-06,1.8381644991964656e-06
341,8,8,8,0.01,0.1,2.6666666666666665,341,,6,341.0,4.115432489103135e-05,2.4962013378018133e-06,2.4962013378018133e-06
342,8,8,8,0.01,0.01,2.6666666666666665,342,,7,342.0,4.146118968626756e-05,2.253844131291741e-06,2.253844131291741e-06
343,8,8,8,0.01,0.001,2.6666666666666665,343,,0,343.0,3.195019591331585e-05,2.4131089843951644e-06,2.4131089843951644e-06
344,8,8,8,0.01,0.0001,2.6666666666666665,344,,1,344.0,1.969767383320948e-05,1.54637522433942e-06,1.54637522433942e-06
345,8,8,8,0.01,1e-05,2.6666666666666665,345,,2,345.0,1.8756440830431354e-05,1.4494261811413194e-06,1.4494261811413194e-06
346,8,8,8,0.01,1e-06,2.6666666666666665,346,,3,346.0,1.8697755884388543e-05,1.4409588171522023e-06,1.4409588171522023e-06
347,8,8,8,0.1,0.1,2.6666666666666665,347,,4,347.0,4.1859871784602875e-05,2.1755736385876662e-06,2.1755736385876662e-06
348,8,8,8,0.1,0.01,2.6666666666666665,348,,5,348.0,5.368502450423855e-06,4.040614302347397e-07,4.040614302347397e-07
349,8,8,8,0.1,0.001,2.6666666666666665,349,,6,349.0,2.600289435965877e-06,1.9149739845249826e-07,1.9149739845249826e-07
350,8,8,8,0.1,0.0001,2.6666666666666665,350,,7,350.0,1.4448032824506804e-06,1.0068995931063534e-07,1.0068995931063534e-07
351,8,8,8,0.1,1e-05,2.6666666666666665,351,,0,351.0,1.919534259828985e-06,1.2248920564375122e-07,1.2248920564375122e-07
352,8,8,8,0.1,1e-06,2.6666666666666665,352,,1,352.0,2.479160119854605e-06,1.4427226445398077e-07,1.4427226445398077e-07
353,8,8,8,0.2,0.1,2.6666666666666665,353,,2,353.0,3.411679301008171e-05,2.441265009370063e-06,2.441265009370063e-06
354,8,8,8,0.2,0.01,2.6666666666666665,354,,3,354.0,1.0166208642798516e-05,6.184427985205659e-07,6.184427985205659e-07
355,8,8,8,0.2,0.001,2.6666666666666665,355,,4,355.0,4.592515857134616e-06,3.7623134058776523e-07,3.7623134058776523e-07
356,8,8,8,0.2,0.0001,2.6666666666666665,356,,5,356.0,1.5209617536220934e-06,1.2131247056531437e-07,1.2131247056531437e-07
357,8,8,8,0.2,1e-05,2.6666666666666665,357,,6,357.0,1.1481441097154827e-06,1.0397220722334404e-07,1.0397220722334404e-07
358,8,8,8,0.2,1e-06,2.6666666666666665,358,,7,358.0,1.0926218563899386e-06,1.0419276457485915e-07,1.0419276457485915e-07
359,8,8,8,0.5,0.1,2.6666666666666665,359,,0,359.0,2.696655513904159e-05,2.036443653444646e-06,2.036443653444646e-06
360,8,8,8,0.5,0.01,2.6666666666666665,360,,1,360.0,4.184172027838631e-05,2.1810976912221576e-06,2.1810976912221576e-06
361,8,8,8,0.5,0.001,2.6666666666666665,361,,2,361.0,7.98917617178864e-06,7.441336928829676e-07,7.441336928829676e-07
362,8,8,8,0.5,0.0001,2.6666666666666665,362,,3,362.0,2.0725335379423606e-06,2.0995022498720995e-07,2.0995022498720995e-07
363,8,8,8,0.5,1e-05,2.6666666666666665,363,,4,363.0,1.6071925592386336e-06,1.3516949257533508e-07,1.3516949257533508e-07
364,8,8,8,0.5,1e-06,2.6666666666666665,364,,5,364.0,1.4662207736301145e-06,1.224706488121264e-07,1.224706488121264e-07
365,8,8,8,0.8,0.1,2.6666666666666665,365,,6,365.0,2.540871011776122e-05,1.9167267130357952e-06,1.9167267130357952e-06
366,8,8,8,0.8,0.01,2.6666666666666665,366,,7,366.0,2.7679158149485502e-05,2.099299978983507e-06,2.099299978983507e-06
367,8,8,8,0.8,0.001,2.6666666666666665,367,,0,367.0,2.13915757935332e-05,1.3230405488023526e-06,1.3230405488023526e-06
368,8,8,8,0.8,0.0001,2.6666666666666665,368,,1,368.0,2.7899657945231358e-06,2.8759331512385205e-07,2.8759331512385205e-07
369,8,8,8,0.8,1e-05,2.6666666666666665,369,,2,369.0,1.8732158015249082e-06,1.4562989264454344e-07,1.4562989264454344e-07
370,8,8,8,0.8,1e-06,2.6666666666666665,370,,3,370.0,1.685792290420315e-06,1.277212477360961e-07,1.277212477360961e-07
371,8,8,8,0.9,0.1,2.6666666666666665,371,,4,371.0,2.5221348281618997e-05,1.9017223432051662e-06,1.9017223432051662e-06
372,8,8,8,0.9,0.01,2.6666666666666665,372,,5,372.0,2.5606973515207482e-05,1.9423486611258867e-06,1.9423486611258867e-06
373,8,8,8,0.9,0.001,2.6666666666666665,373,,6,373.0,4.164452347865964e-05,1.924606110361574e-06,1.924606110361574e-06
374,8,8,8,0.9,0.0001,2.6666666666666665,374,,7,374.0,3.1181513015773647e-06,3.19999487214266e-07,3.19999487214266e-07
375,8,8,8,0.9,1e-05,2.6666666666666665,375,,0,375.0,1.9716198866053052e-06,1.4748063032065436e-07,1.4748063032065436e-07
376,8,8,8,0.9,1e-06,2.6666666666666665,376,,1,376.0,1.7619322998665003e-06,1.2780182040795503e-07,1.2780182040795503e-07
377,8,10,8,0.0,0.1,2.6666666666666665,377,,2,377.0,2.470920264608768e-05,1.8235659924173034e-06,1.8235659924173034e-06
378,8,10,8,0.0,0.01,2.6666666666666665,378,,3,378.0,2.9517099944954367e-05,2.2063563004140382e-06,2.2063563004140382e-06
379,8,10,8,0.0,0.001,2.6666666666666665,379,,4,379.0,4.1225064439797905e-05,2.3461155255948807e-06,2.3461155255948807e-06
380,8,10,8,0.0,0.0001,2.6666666666666665,380,,5,380.0,2.5455216870475713e-05,2.0858173478378464e-06,2.0858173478378464e-06
381,8,10,8,0.0,1e-05,2.6666666666666665,381,,6,381.0,2.2999720116863348e-05,1.8606315341614964e-06,1.8606315341614964e-06
382,8,10,8,0.0,1e-06,2.6666666666666665,382,,7,382.0,2.2772936538814777e-05,1.8358002574279192e-06,1.8358002574279192e-06
383,8,10,8,0.01,0.1,2.6666666666666665,383,,0,383.0,4.022575477085449e-05,2.6937868461480206e-06,2.6937868461480206e-06
384,8,10,8,0.01,0.01,2.6666666666666665,384,,1,384.0,4.1491302621769216e-05,2.25751580989476e-06,2.25751580989476e-06
385,8,10,8,0.01,0.001,2.6666666666666665,385,,2,385.0,3.4428026823694405e-05,2.492604593896097e-06,2.492604593896097e-06
386,8,10,8,0.01,0.0001,2.6666666666666665,386,,3,386.0,1.997969819881204e-05,1.5713433598902549e-06,1.5713433598902549e-06
387,8,10,8,0.01,1e-05,2.6666666666666665,387,,4,387.0,1.8713535430630516e-05,1.4459064011059787e-06,1.4459064011059787e-06
388,8,10,8,0.01,1e-06,2.6666666666666665,388,,5,388.0,1.8638804360361954e-05,1.4353591521544617e-06,1.4353591521544617e-06
389,8,10,8,0.1,0.1,2.6666666666666665,389,,6,389.0,4.051572446685163e-05,2.391185206721874e-06,2.391185206721874e-06
390,8,10,8,0.1,0.01,2.6666666666666665,390,,7,390.0,5.955718229283747e-06,4.046062750190921e-07,4.046062750190921e-07
391,8,10,8,0.1,0.001,2.6666666666666665,391,,0,391.0,3.120885682006146e-06,2.2187499585892196e-07,2.2187499585892196e-07
392,8,10,8,0.1,0.0001,2.6666666666666665,392,,1,392.0,1.4881374217932066e-06,1.0125817807218211e-07,1.0125817807218211e-07
393,8,10,8,0.1,1e-05,2.6666666666666665,393,,2,393.0,1.908176798434731e-06,1.2024060706720746e-07,1.2024060706720746e-07
