outer_resampling_id,resampling_id,gid,train_mse,test_mse
4,3,233,8.345939235230849e-07,1.403733623914987e-05
4,4,233,8.733661759981921e-07,6.676910560769805e-09
4,5,233,8.411443108867909e-07,1.078878580980406e-05
4,6,955,8.062054452944767e-07,5.765619269686848e-05
4,7,233,8.663408449059843e-07,2.5436495549470778e-06
4,8,233,8.54405997172349e-07,6.97733980145127e-06
4,9,233,8.709988228406465e-07,8.838877719619139e-07
4,10,233,8.726850029246242e-07,2.610025648208476e-07
4,11,233,7.752130955734509e-07,3.4567668147835984e-05
4,12,233,8.613143271054829e-07,4.07420634650208e-06
4,13,233,8.517131016358984e-07,7.273194140200234e-06
4,14,233,8.569702896486031e-07,5.4373005586426135e-06
4,15,233,3.9648024778855566e-07,0.0002071706128427
4,16,233,8.266385427923338e-07,2.019747529170168e-05
4,17,233,8.723506211356831e-07,4.480171037873224e-07
4,18,233,6.78935407739777e-07,8.42601070434355e-05
5,0,233,8.95032119772813e-07,1.8035225573110804e-06
5,1,233,8.949002277473111e-07,1.878589053513966e-06
5,2,233,8.220877781307658e-07,2.7083127993547088e-05
5,3,233,8.543351843281208e-07,1.6476885542756595e-05
5,4,233,8.733661759981921e-07,9.973935165799412e-06
5,5,233,8.646057243214841e-07,1.196444193153648e-05
5,6,955,8.152077875793471e-07,5.478049931924952e-05
5,7,233,8.900113661302003e-07,3.736093169887015e-06
5,8,233,8.757492757476821e-07,8.955694079609964e-06
5,9,233,8.956447232232058e-07,1.7675021374336995e-06
5,10,233,8.982077660150821e-07,8.380199701019588e-07
5,11,233,8.13411118092519e-07,3.0352659736909685e-05
5,12,233,8.908836975398886e-07,3.2295546587386534e-06
5,13,233,8.81947049720429e-07,6.199862097756793e-06
5,14,233,8.862180365109167e-07,4.718052485900544e-06
5,15,233,4.297313663846503e-07,0.0002043696235207
5,16,233,8.534945406811026e-07,2.0308567612536525e-05
5,17,233,8.995700668628859e-07,4.022717545339088e-07
5,18,233,7.088760029359452e-07,8.300505132170551e-05
6,0,233,8.59772668891788e-07,1.6014182264124727e-06
6,1,233,8.580784053611409e-07,2.198513137454264e-06
6,2,233,7.813622842104278e-07,2.8813255455607754e-05
6,3,233,8.138059267876595e-07,1.8191276492162867e-05
6,4,233,8.411443108867909e-07,8.66474284150816e-06
6,5,233,8.646057243214841e-07,6.497740620892967e-09
6,6,961,7.564374203824541e-07,8.53772168579152e-05
6,7,233,8.519230830536426e-07,4.537488467703566e-06
6,8,233,8.362035280378406e-07,1.031861639170348e-05
6,9,233,8.580455420480123e-07,2.403726956055869e-06
6,10,233,8.610861924655368e-07,1.2985276088113844e-06
6,11,233,7.824974796705912e-07,2.868605047144653e-05
6,12,233,8.561663787458727e-07,2.843847738966116e-06
6,13,233,8.475749061657753e-07,5.702893619736808e-06
6,14,233,8.513899384242125e-07,4.374765330324619e-06
6,15,233,3.968736939338157e-07,0.0002030885020179
6,16,233,8.174819263793778e-07,2.0368188386415875e-05
6,17,233,8.637491597904423e-07,3.790024313487081e-07
6,18,233,6.744447942089163e-07,8.238615109584925e-05
7,0,955,8.121165066231242e-07,1.0215342672571914e-06
7,1,955,8.12640294910393e-07,8.660044712336213e-07
7,2,232,7.52918861389264e-07,2.685824260749691e-05
7,3,955,7.76867988782516e-07,1.379366004830116e-05
7,4,955,8.062054452944767e-07,3.3105721053046e-06
7,5,955,8.152077875793471e-07,1.693852334829563e-09
7,6,961,7.564374203824541e-07,8.153041943735674e-05
7,7,955,8.149994911333816e-07,7.7409887337961e-08
7,8,955,7.890906642150102e-07,9.511909705346096e-06
7,9,955,8.024545440294043e-07,4.655368921965389e-06
7,10,955,8.018251086255563e-07,4.8929774060386975e-06
7,11,232,7.409190160015166e-07,3.132146728835647e-05
7,12,955,8.14648139387875e-07,1.8928362855558206e-07
7,13,955,8.03672933142057e-07,3.857164838752328e-06
7,14,955,8.117785006760558e-07,1.1329197367170109e-06
7,15,955,3.336461681408615e-07,0.0002091514217775
7,16,955,7.654548950815144e-07,2.149733123463776e-05
7,17,955,8.141254655168082e-07,4.702180912706577e-07
7,18,955,6.245091774557226e-07,8.261762628351246e-05
8,0,233,8.85174919466626e-07,1.604567857535196e-06
8,1,233,8.834631588727083e-07,2.2110442737831185e-06
8,2,233,8.063553458442409e-07,2.909184515560428e-05
8,3,233,8.388221238472442e-07,1.8463426696052192e-05
8,4,233,8.663408449059843e-07,8.826005282081597e-06
8,5,233,8.900113661302003e-07,6.4974569086249406e-09
8,6,233,8.519230830536426e-07,1.273865554959046e-05
