Unnamed: 0,cdens,knum,type_complex,alph_leak,eps,num_complex,grid_id,save_path,grid_id_old,grid_id_old2,jack_mse_mean,jack_mse_std,jack_mse_se
386,8,10,8,0.01,0.0001,2.6666666666666665,386,,3,386.0,1.8945881086660248e-05,1.4894463526510957e-06,1.4894463526510957e-06
387,8,10,8,0.01,1e-05,2.6666666666666665,387,,4,387.0,1.775035725288604e-05,1.370992113607732e-06,1.370992113607732e-06
388,8,10,8,0.01,1e-06,2.6666666666666665,388,,5,388.0,1.7680033876573384e-05,1.361032392289083e-06,1.361032392289083e-06
389,8,10,8,0.1,0.1,2.6666666666666665,389,,6,389.0,3.849078413440839e-05,2.2731186830825662e-06,2.2731186830825662e-06
390,8,10,8,0.1,0.01,2.6666666666666665,390,,7,390.0,5.687795384047684e-06,3.899610747349979e-07,3.899610747349979e-07
391,8,10,8,0.1,0.001,2.6666666666666665,391,,0,391.0,2.982688417171435e-06,2.1313556241919868e-07,2.1313556241919868e-07
392,8,10,8,0.1,0.0001,2.6666666666666665,392,,1,392.0,1.4227956741239242e-06,9.754928669009512e-08,9.754928669009512e-08
393,8,10,8,0.1,1e-05,2.6666666666666665,393,,2,393.0,1.822129928872649e-06,1.1532156655541378e-07,1.1532156655541378e-07
394,8,10,8,0.1,1e-06,2.6666666666666665,394,,3,394.0,2.361253322289147e-06,1.3648355478901788e-07,1.3648355478901788e-07
395,8,10,8,0.2,0.1,2.6666666666666665,395,,4,395.0,3.091588177877227e-05,2.241539124401287e-06,2.241539124401287e-06
396,8,10,8,0.2,0.01,2.6666666666666665,396,,5,396.0,1.2315421574046773e-05,7.040982242830497e-07,7.040982242830497e-07
397,8,10,8,0.2,0.001,2.6666666666666665,397,,6,397.0,4.864898203424422e-06,4.249855537110703e-07,4.249855537110703e-07
398,8,10,8,0.2,0.0001,2.6666666666666665,398,,7,398.0,1.538591077733864e-06,1.2219563604143158e-07,1.2219563604143158e-07
399,8,10,8,0.2,1e-05,2.6666666666666665,399,,0,399.0,1.1356296413193859e-06,1.0096090954106984e-07,1.0096090954106984e-07
400,8,10,8,0.2,1e-06,2.6666666666666665,400,,1,400.0,1.0749968234429016e-06,1.0078575186836948e-07,1.0078575186836948e-07
401,8,10,8,0.5,0.1,2.6666666666666665,401,,2,401.0,2.542299434161555e-05,1.900544862554597e-06,1.900544862554597e-06
402,8,10,8,0.5,0.01,2.6666666666666665,402,,3,402.0,3.836863263863441e-05,2.285010004306912e-06,2.285010004306912e-06
403,8,10,8,0.5,0.001,2.6666666666666665,403,,4,403.0,7.91429894438549e-06,6.720777955303859e-07,6.720777955303859e-07
404,8,10,8,0.5,0.0001,2.6666666666666665,404,,5,404.0,2.1068159839125674e-06,2.194350482018036e-07,2.194350482018036e-07
405,8,10,8,0.5,1e-05,2.6666666666666665,405,,6,405.0,1.508392253150516e-06,1.297979976984764e-07,1.297979976984764e-07
406,8,10,8,0.5,1e-06,2.6666666666666665,406,,7,406.0,1.360603341264534e-06,1.1553259279909231e-07,1.1553259279909231e-07
407,8,10,8,0.8,0.1,2.6666666666666665,407,,0,407.0,2.4222459949932328e-05,1.808276545417786e-06,1.808276545417786e-06
408,8,10,8,0.8,0.01,2.6666666666666665,408,,1,408.0,2.5924034493854605e-05,1.9467417943207355e-06,1.9467417943207355e-06
409,8,10,8,0.8,0.001,2.6666666666666665,409,,2,409.0,2.943059895619526e-05,1.5721427182647593e-06,1.5721427182647593e-06
410,8,10,8,0.8,0.0001,2.6666666666666665,410,,3,410.0,3.03162807819518e-06,3.2269812926176324e-07,3.2269812926176324e-07
411,8,10,8,0.8,1e-05,2.6666666666666665,411,,4,411.0,1.829825524791793e-06,1.4459338986327084e-07,1.4459338986327084e-07
412,8,10,8,0.8,1e-06,2.6666666666666665,412,,5,412.0,1.658402600460662e-06,1.25133049896995e-07,1.25133049896995e-07
413,8,10,8,0.9,0.1,2.6666666666666665,413,,6,413.0,2.4077266694179683e-05,1.796737168963203e-06,1.796737168963203e-06
414,8,10,8,0.9,0.01,2.6666666666666665,414,,7,414.0,2.434873867165482e-05,1.8265531726233982e-06,1.8265531726233982e-06
415,8,10,8,0.9,0.001,2.6666666666666665,415,,0,415.0,3.7881690529936785e-05,2.3231214532969897e-06,2.3231214532969897e-06
416,8,10,8,0.9,0.0001,2.6666666666666665,416,,1,416.0,3.4981497782612406e-06,3.695784759020445e-07,3.695784759020445e-07
417,8,10,8,0.9,1e-05,2.6666666666666665,417,,2,417.0,1.96149471627559e-06,1.4856190151377404e-07,1.4856190151377404e-07
418,8,10,8,0.9,1e-06,2.6666666666666665,418,,3,418.0,1.7554037665244854e-06,1.278225712286358e-07,1.278225712286358e-07
419,16,2,8,0.0,0.1,2.6666666666666665,419,,4,419.0,3.1146418717580997e-05,2.2364914874516378e-06,2.2364914874516378e-06
420,16,2,8,0.0,0.01,2.6666666666666665,420,,5,420.0,3.3919678951916646e-05,2.4862460842515073e-06,2.4862460842515073e-06
421,16,2,8,0.0,0.001,2.6666666666666665,421,,6,421.0,2.2009660616457078e-05,1.8071061639816223e-06,1.8071061639816223e-06
422,16,2,8,0.0,0.0001,2.6666666666666665,422,,7,422.0,2.088473380183537e-05,1.6866699346971048e-06,1.6866699346971048e-06
423,16,2,8,0.0,1e-05,2.6666666666666665,423,,0,423.0,2.0782520203024488e-05,1.6740241928491648e-06,1.6740241928491648e-06
424,16,2,8,0.0,1e-06,2.6666666666666665,424,,1,424.0,2.0772409644552444e-05,1.6727484209222194e-06,1.6727484209222194e-06
425,16,2,8,0.01,0.1,2.6666666666666665,425,,2,425.0,3.969951391369013e-05,2.1300208709181753e-06,2.1300208709181753e-06
426,16,2,8,0.01,0.01,2.6666666666666665,426,,3,426.0,2.4570003461170014e-05,1.9518164988900864e-06,1.9518164988900864e-06
427,16,2,8,0.01,0.001,2.6666666666666665,427,,4,427.0,1.6544145249151373e-05,1.2791833550350981e-06,1.2791833550350981e-06
428,16,2,8,0.01,0.0001,2.6666666666666665,428,,5,428.0,1.6230676120670626e-05,1.2328673648209764e-06,1.2328673648209764e-06
429,16,2,8,0.01,1e-05,2.6666666666666665,429,,6,429.0,1.6229693980392998e-05,1.2298896141531648e-06,1.2298896141531648e-06
430,16,2,8,0.01,1e-06,2.6666666666666665,430,,7,430.0,1.6230004344904948e-05,1.2296135365072743e-06,1.2296135365072743e-06
431,16,2,8,0.1,0.1,2.6666666666666665,431,,0,431.0,4.054435315033236e-06,3.8698777173559323e-07,3.8698777173559323e-07
432,16,2,8,0.1,0.01,2.6666666666666665,432,,1,432.0,1.8024755004088829e-06,1.6215552419923383e-07,1.6215552419923383e-07
433,16,2,8,0.1,0.001,2.6666666666666665,433,,2,433.0,1.2049002452044926e-06,1.1639272977138558e-07,1.1639272977138558e-07
434,16,2,8,0.1,0.0001,2.6666666666666665,434,,3,434.0,1.7917642331631927e-06,1.2380869935461255e-07,1.2380869935461255e-07
435,16,2,8,0.1,1e-05,2.6666666666666665,435,,4,435.0,2.3481918504527418e-06,1.425140439368418e-07,1.425140439368418e-07
436,16,2,8,0.1,1e-06,2.6666666666666665,436,,5,436.0,2.635923812409521e-06,1.532458529325169e-07,1.532458529325169e-07
437,16,2,8,0.2,0.1,2.6666666666666665,437,,6,437.0,6.576257104045149e-06,5.412629521795775e-07,5.412629521795775e-07
438,16,2,8,0.2,0.01,2.6666666666666665,438,,7,438.0,3.1693577888482652e-06,3.3801921774956235e-07,3.3801921774956235e-07
439,16,2,8,0.2,0.001,2.6666666666666665,439,,0,439.0,1.158052150228593e-06,1.3045338639727138e-07,1.3045338639727138e-07
440,16,2,8,0.2,0.0001,2.6666666666666665,440,,1,440.0,9.324856746898015e-07,1.1149878290542367e-07,1.1149878290542367e-07
441,16,2,8,0.2,1e-05,2.6666666666666665,441,,2,441.0,9.447953795239173e-07,1.1200137497628332e-07,1.1200137497628332e-07
442,16,2,8,0.2,1e-06,2.6666666666666665,442,,3,442.0,1.1199114073191587e-06,1.1626488656740798e-07,1.1626488656740798e-07
443,16,2,8,0.5,0.1,2.6666666666666665,443,,4,443.0,2.9152551357044444e-05,1.8053107321153962e-06,1.8053107321153962e-06
444,16,2,8,0.5,0.01,2.6666666666666665,444,,5,444.0,6.35036855955132e-06,6.720101810481523e-07,6.720101810481523e-07
445,16,2,8,0.5,0.001,2.6666666666666665,445,,6,445.0,1.8744520454959871e-06,1.8600864636180707e-07,1.8600864636180707e-07
446,16,2,8,0.5,0.0001,2.6666666666666665,446,,7,446.0,1.3833085980970232e-06,1.2116839764751754e-07,1.2116839764751754e-07
447,16,2,8,0.5,1e-05,2.6666666666666665,447,,0,447.0,1.2041768680861606e-06,1.1036395242333547e-07,1.1036395242333547e-07
448,16,2,8,0.5,1e-06,2.6666666666666665,448,,1,448.0,1.1038257706899604e-06,1.0783575839311254e-07,1.0783575839311254e-07
449,16,2,8,0.8,0.1,2.6666666666666665,449,,2,449.0,3.789921691009632e-05,2.0768036259314704e-06,2.0768036259314704e-06
450,16,2,8,0.8,0.01,2.6666666666666665,450,,3,450.0,9.609432505513909e-06,7.627402418211872e-07,7.627402418211872e-07
451,16,2,8,0.8,0.001,2.6666666666666665,451,,4,451.0,2.564042766343918e-06,2.3937220524705983e-07,2.3937220524705983e-07
452,16,2,8,0.8,0.0001,2.6666666666666665,452,,5,452.0,1.7875500603400536e-06,1.3264485920422285e-07,1.3264485920422285e-07
453,16,2,8,0.8,1e-05,2.6666666666666665,453,,6,453.0,1.5177166990590253e-06,1.1280646039002017e-07,1.1280646039002017e-07
454,16,2,8,0.8,1e-06,2.6666666666666665,454,,7,454.0,1.4164881158682497e-06,1.0641482410247913e-07,1.0641482410247913e-07
455,16,2,8,0.9,0.1,2.6666666666666665,455,,0,455.0,3.5367485486640915e-05,1.9942298221649663e-06,1.9942298221649663e-06
456,16,2,8,0.9,0.01,2.6666666666666665,456,,1,456.0,1.3794844882612511e-05,1.1230025202957576e-06,1.1230025202957576e-06
457,16,2,8,0.9,0.001,2.6666666666666665,457,,2,457.0,2.844739124402694e-06,2.618336958787314e-07,2.618336958787314e-07
458,16,2,8,0.9,0.0001,2.6666666666666665,458,,3,458.0,1.9119072173288124e-06,1.3618227656549025e-07,1.3618227656549025e-07
459,16,2,8,0.9,1e-05,2.6666666666666665,459,,4,459.0,1.6099946480459578e-06,1.1325042143529623e-07,1.1325042143529623e-07
460,16,2,8,0.9,1e-06,2.6666666666666665,460,,5,460.0,1.4910806605675067e-06,1.0594640721650932e-07,1.0594640721650932e-07
461,16,4,8,0.0,0.1,2.6666666666666665,461,,6,461.0,2.775522003049235e-05,2.077524718705391e-06,2.077524718705391e-06
462,16,4,8,0.0,0.01,2.6666666666666665,462,,7,462.0,3.954128474015038e-05,2.1861673168685255e-06,2.1861673168685255e-06
463,16,4,8,0.0,0.001,2.6666666666666665,463,,0,463.0,2.3853470055895324e-05,1.962272029554968e-06,1.962272029554968e-06
464,16,4,8,0.0,0.0001,2.6666666666666665,464,,1,464.0,2.1375233503438093e-05,1.7292603954964254e-06,1.7292603954964254e-06
465,16,4,8,0.0,1e-05,2.6666666666666665,465,,2,465.0,2.116098711561143e-05,1.7043125422062698e-06,1.7043125422062698e-06
466,16,4,8,0.0,1e-06,2.6666666666666665,466,,3,466.0,2.114021128890001e-05,1.701790517231284e-06,1.701790517231284e-06
467,16,4,8,0.01,0.1,2.6666666666666665,467,,4,467.0,3.9537877436730496e-05,2.1513333727920702e-06,2.1513333727920702e-06
468,16,4,8,0.01,0.01,2.6666666666666665,468,,5,468.0,3.269479956506587e-05,2.3588468791477896e-06,2.3588468791477896e-06
469,16,4,8,0.01,0.001,2.6666666666666665,469,,6,469.0,1.7946714643854968e-05,1.4059032438780976e-06,1.4059032438780976e-06
470,16,4,8,0.01,0.0001,2.6666666666666665,470,,7,470.0,1.6905516756813452e-05,1.2957349128752878e-06,1.2957349128752878e-06
471,16,4,8,0.01,1e-05,2.6666666666666665,471,,0,471.0,1.6889925193178272e-05,1.2895504942289122e-06,1.2895504942289122e-06
472,16,4,8,0.01,1e-06,2.6666666666666665,472,,1,472.0,1.689071434695035e-05,1.2890798644701207e-06,1.2890798644701207e-06
473,16,4,8,0.1,0.1,2.6666666666666665,473,,2,473.0,4.410174624008453e-06,3.4236804050208767e-07,3.4236804050208767e-07
474,16,4,8,0.1,0.01,2.6666666666666665,474,,3,474.0,3.025433679529182e-06,2.2842619639310974e-07,2.2842619639310974e-07
475,16,4,8,0.1,0.001,2.6666666666666665,475,,4,475.0,1.4549344073092719e-06,1.2010270307008637e-07,1.2010270307008637e-07
476,16,4,8,0.1,0.0001,2.6666666666666665,476,,5,476.0,1.9389538902897863e-06,1.2659547419791574e-07,1.2659547419791574e-07
477,16,4,8,0.1,1e-05,2.6666666666666665,477,,6,477.0,2.469852455389301e-06,1.4502980636760442e-07,1.4502980636760442e-07
478,16,4,8,0.1,1e-06,2.6666666666666665,478,,7,478.0,2.747829433046775e-06,1.5608455235161436e-07,1.5608455235161436e-07
479,16,4,8,0.2,0.1,2.6666666666666665,479,,0,479.0,8.30061783194316e-06,5.754631082033569e-07,5.754631082033569e-07
480,16,4,8,0.2,0.01,2.6666666666666665,480,,1,480.0,4.603343246317668e-06,4.756176629543145e-07,4.756176629543145e-07
481,16,4,8,0.2,0.001,2.6666666666666665,481,,2,481.0,1.570560089917266e-06,1.4837660895546255e-07,1.4837660895546255e-07
482,16,4,8,0.2,0.0001,2.6666666666666665,482,,3,482.0,1.2713899234921338e-06,1.192753342546903e-07,1.192753342546903e-07
483,16,4,8,0.2,1e-05,2.6666666666666665,483,,4,483.0,1.2804184482325818e-06,1.205053759752262e-07,1.205053759752262e-07
484,16,4,8,0.2,1e-06,2.6666666666666665,484,,5,484.0,1.4128749225635015e-06,1.249377648538591e-07,1.249377648538591e-07
485,16,4,8,0.5,0.1,2.6666666666666665,485,,6,485.0,3.9695927760485236e-05,1.7923592748946125e-06,1.7923592748946125e-06
486,16,4,8,0.5,0.01,2.6666666666666665,486,,7,486.0,7.175309203396243e-06,5.934720326802193e-07,5.934720326802193e-07
487,16,4,8,0.5,0.001,2.6666666666666665,487,,0,487.0,2.3904284018960398e-06,2.6201764310285165e-07,2.6201764310285165e-07
488,16,4,8,0.5,0.0001,2.6666666666666665,488,,1,488.0,1.7859059288326914e-06,1.3924707071428292e-07,1.3924707071428292e-07
489,16,4,8,0.5,1e-05,2.6666666666666665,489,,2,489.0,1.5991498343037018e-06,1.2162637272465287e-07,1.2162637272465287e-07
490,16,4,8,0.5,1e-06,2.6666666666666665,490,,3,490.0,1.474536694237094e-06,1.1628892564445656e-07,1.1628892564445656e-07
491,16,4,8,0.8,0.1,2.6666666666666665,491,,4,491.0,3.048710189516444e-05,1.9107032831373993e-06,1.9107032831373993e-06
492,16,4,8,0.8,0.01,2.6666666666666665,492,,5,492.0,2.1209603138114566e-05,1.5355468243310264e-06,1.5355468243310264e-06
493,16,4,8,0.8,0.001,2.6666666666666665,493,,6,493.0,3.63980253967151e-06,4.0488980856239797e-07,4.0488980856239797e-07
494,16,4,8,0.8,0.0001,2.6666666666666665,494,,7,494.0,1.9751390221235248e-06,1.517116727544828e-07,1.517116727544828e-07
495,16,4,8,0.8,1e-05,2.6666666666666665,495,,0,495.0,1.6993791876812296e-06,1.246016430242517e-07,1.246016430242517e-07
496,16,4,8,0.8,1e-06,2.6666666666666665,496,,1,496.0,1.5853430198224764e-06,1.1741687293207186e-07,1.1741687293207186e-07
497,16,4,8,0.9,0.1,2.6666666666666665,497,,2,497.0,2.845773168608206e-05,1.7719151260766624e-06,1.7719151260766624e-06
498,16,4,8,0.9,0.01,2.6666666666666665,498,,3,498.0,3.996003067463336e-05,1.930816623387235e-06,1.930816623387235e-06
499,16,4,8,0.9,0.001,2.6666666666666665,499,,4,499.0,4.239726413668476e-06,4.6370619147363993e-07,4.6370619147363993e-07
500,16,4,8,0.9,0.0001,2.6666666666666665,500,,5,500.0,2.0883438830691696e-06,1.557135508351985e-07,1.557135508351985e-07
501,16,4,8,0.9,1e-05,2.6666666666666665,501,,6,501.0,1.712855155348281e-06,1.2481424595872937e-07,1.2481424595872937e-07
502,16,4,8,0.9,1e-06,2.6666666666666665,502,,7,502.0,1.5617674324543172e-06,1.1570440176070665e-07,1.1570440176070665e-07
503,16,6,8,0.0,0.1,2.6666666666666665,503,,0,503.0,2.657971622216424e-05,1.9952624641288388e-06,1.9952624641288388e-06
504,16,6,8,0.0,0.01,2.6666666666666665,504,,1,504.0,3.9452147803921115e-05,2.0795864916352707e-06,2.0795864916352707e-06
505,16,6,8,0.0,0.001,2.6666666666666665,505,,2,505.0,2.5458855569152874e-05,2.0869911780897915e-06,2.0869911780897915e-06
506,16,6,8,0.0,0.0001,2.6666666666666665,506,,3,506.0,2.1628328190136055e-05,1.7514187238748848e-06,1.7514187238748848e-06
507,16,6,8,0.0,1e-05,2.6666666666666665,507,,4,507.0,2.129698412358482e-05,1.714037865562539e-06,1.714037865562539e-06
508,16,6,8,0.0,1e-06,2.6666666666666665,508,,5,508.0,2.1264969630809972e-05,1.7102266971743917e-06,1.7102266971743917e-06
509,16,6,8,0.01,0.1,2.6666666666666665,509,,6,509.0,3.974335323905114e-05,2.1514228313976716e-06,2.1514228313976716e-06
510,16,6,8,0.01,0.01,2.6666666666666665,510,,7,510.0,3.715181677578444e-05,2.3322986219779437e-06,2.3322986219779437e-06
511,16,6,8,0.01,0.001,2.6666666666666665,511,,0,511.0,1.9181893559128743e-05,1.513078852617466e-06,1.513078852617466e-06
512,16,6,8,0.01,0.0001,2.6666666666666665,512,,1,512.0,1.7222116752900278e-05,1.3237155907888172e-06,1.3237155907888172e-06
513,16,6,8,0.01,1e-05,2.6666666666666665,513,,2,513.0,1.7161798836045605e-05,1.3117436109100703e-06,1.3117436109100703e-06
514,16,6,8,0.01,1e-06,2.6666666666666665,514,,3,514.0,1.7159714719688133e-05,1.3107752536901268e-06,1.3107752536901268e-06
515,16,6,8,0.1,0.1,2.6666666666666665,515,,4,515.0,6.3577299654487465e-06,4.396093671002274e-07,4.396093671002274e-07
516,16,6,8,0.1,0.01,2.6666666666666665,516,,5,516.0,3.843290192975122e-06,3.0126265578645853e-07,3.0126265578645853e-07
517,16,6,8,0.1,0.001,2.6666666666666665,517,,6,517.0,1.5373309108407786e-06,1.1781538397135344e-07,1.1781538397135344e-07
518,16,6,8,0.1,0.0001,2.6666666666666665,518,,7,518.0,2.095642466161338e-06,1.2728991295785185e-07,1.2728991295785185e-07
519,16,6,8,0.1,1e-05,2.6666666666666665,519,,0,519.0,2.8015236891435865e-06,1.4966243921833337e-07,1.4966243921833337e-07
520,16,6,8,0.1,1e-06,2.6666666666666665,520,,1,520.0,3.169180773060144e-06,1.6411703389140278e-07,1.6411703389140278e-07
521,16,6,8,0.2,0.1,2.6666666666666665,521,,2,521.0,1.7771447079528187e-05,1.3810650235899473e-06,1.3810650235899473e-06
522,16,6,8,0.2,0.01,2.6666666666666665,522,,3,522.0,4.7750837232048445e-06,5.24869772446486e-07,5.24869772446486e-07
523,16,6,8,0.2,0.001,2.6666666666666665,523,,4,523.0,1.7703220269716106e-06,1.6120781442024485e-07,1.6120781442024485e-07
524,16,6,8,0.2,0.0001,2.6666666666666665,524,,5,524.0,1.3371410753022376e-06,1.1870012810206486e-07,1.1870012810206486e-07
525,16,6,8,0.2,1e-05,2.6666666666666665,525,,6,525.0,1.4189143786355053e-06,1.2061053185358113e-07,1.2061053185358113e-07
526,16,6,8,0.2,1e-06,2.6666666666666665,526,,7,526.0,1.6550631861577634e-06,1.2853297353375682e-07,1.2853297353375682e-07
527,16,6,8,0.5,0.1,2.6666666666666665,527,,0,527.0,3.925716790165784e-05,2.0638046070377014e-06,2.0638046070377014e-06
528,16,6,8,0.5,0.01,2.6666666666666665,528,,1,528.0,9.401503440715813e-06,7.1176595363267e-07,7.1176595363267e-07
529,16,6,8,0.5,0.001,2.6666666666666665,529,,2,529.0,3.0298814009950586e-06,3.414185784741117e-07,3.414185784741117e-07
530,16,6,8,0.5,1e-05,2.6666666666666665,530,,3,530.0,1.6112737763377928e-06,1.2549000119739634e-07,1.2549000119739634e-07
531,16,6,8,0.5,1e-06,2.6666666666666665,531,,4,531.0,1.48882609283017e-06,1.2011346398016418e-07,1.2011346398016418e-07
532,16,6,8,0.8,0.1,2.6666666666666665,532,,5,532.0,3.249858767644316e-05,1.8911690799542823e-06,1.8911690799542823e-06
533,16,6,8,0.8,0.001,2.6666666666666665,533,,0,533.0,5.281625042529299e-06,5.755953454181639e-07,5.755953454181639e-07
534,16,6,8,0.8,0.0001,2.6666666666666665,534,,1,534.0,2.0775624828021015e-06,1.6775780141209943e-07,1.6775780141209943e-07
535,16,6,8,0.8,1e-05,2.6666666666666665,535,,2,535.0,1.7075163172003866e-06,1.3076306180394764e-07,1.3076306180394764e-07
536,16,6,8,0.8,1e-06,2.6666666666666665,536,,3,536.0,1.5924386046897896e-06,1.2194055628061055e-07,1.2194055628061055e-07
537,16,6,8,0.9,0.1,2.6666666666666665,537,,4,537.0,3.139136287479311e-05,1.8126490655520262e-06,1.8126490655520262e-06
538,16,6,8,0.9,0.01,2.6666666666666665,538,,5,538.0,3.635761561852771e-05,2.130556648480397e-06,2.130556648480397e-06
539,16,6,8,0.9,0.001,2.6666666666666665,539,,6,539.0,5.941521436469946e-06,6.401755624110783e-07,6.401755624110783e-07
540,16,6,8,0.9,0.0001,2.6666666666666665,540,,7,540.0,2.2011907514002534e-06,1.729807499155188e-07,1.729807499155188e-07
541,16,6,8,0.9,1e-05,2.6666666666666665,541,,0,541.0,1.76940884564004e-06,1.306700775843831e-07,1.306700775843831e-07
542,16,6,8,0.9,1e-06,2.6666666666666665,542,,1,542.0,1.6255499660583997e-06,1.1893341562698741e-07,1.1893341562698741e-07
543,16,8,8,0.0,0.1,2.6666666666666665,543,,2,543.0,2.6062527210470835e-05,1.947422759492752e-06,1.947422759492752e-06
544,16,8,8,0.0,0.01,2.6666666666666665,544,,3,544.0,3.786844851832575e-05,2.161008492637774e-06,2.161008492637774e-06
545,16,8,8,0.0,0.001,2.6666666666666665,545,,4,545.0,2.712691964335125e-05,2.205811772364394e-06,2.205811772364394e-06
546,16,8,8,0.0,0.0001,2.6666666666666665,546,,5,546.0,2.194671828348487e-05,1.7817216661330103e-06,1.7817216661330103e-06
547,16,8,8,0.0,1e-05,2.6666666666666665,547,,6,547.0,2.1494185730187548e-05,1.7319338246454592e-06,1.7319338246454592e-06
548,16,8,8,0.0,1e-06,2.6666666666666665,548,,7,548.0,2.1450879516420647e-05,1.72683019480999e-06,1.72683019480999e-06
549,16,8,8,0.01,0.1,2.6666666666666665,549,,0,549.0,3.9854879171489924e-05,2.142242006591421e-06,2.142242006591421e-06
550,16,8,8,0.01,0.01,2.6666666666666665,550,,1,550.0,3.897343700027412e-05,2.2124243862553236e-06,2.2124243862553236e-06
551,16,8,8,0.01,0.001,2.6666666666666665,551,,2,551.0,2.0481652295699367e-05,1.6266213728398188e-06,1.6266213728398188e-06
552,16,8,8,0.01,0.0001,2.6666666666666665,552,,3,552.0,1.7620193205679964e-05,1.3635095593726509e-06,1.3635095593726509e-06
553,16,8,8,0.01,1e-05,2.6666666666666665,553,,4,553.0,1.752123554551755e-05,1.346587939391497e-06,1.346587939391497e-06
554,16,8,8,0.01,1e-06,2.6666666666666665,554,,5,554.0,1.7517809214982916e-05,1.3452602220731434e-06,1.3452602220731434e-06
555,16,8,8,0.1,0.1,2.6666666666666665,555,,6,555.0,7.947112678476537e-06,5.67260420951732e-07,5.67260420951732e-07
556,16,8,8,0.1,0.01,2.6666666666666665,556,,7,556.0,4.014327426233716e-06,3.523523836642608e-07,3.523523836642608e-07
557,16,8,8,0.1,0.001,2.6666666666666665,557,,0,557.0,1.5438471037816837e-06,1.1775385247550112e-07,1.1775385247550112e-07
558,16,8,8,0.1,0.0001,2.6666666666666665,558,,1,558.0,1.887855730955309e-06,1.2204761090639524e-07,1.2204761090639524e-07
559,16,8,8,0.1,1e-05,2.6666666666666665,559,,2,559.0,2.619631324950794e-06,1.457110424325002e-07,1.457110424325002e-07
560,16,8,8,0.1,1e-06,2.6666666666666665,560,,3,560.0,3.0530031416532052e-06,1.6372340437028755e-07,1.6372340437028755e-07
561,16,8,8,0.2,0.1,2.6666666666666665,561,,4,561.0,2.3714164910754178e-05,1.738160975281237e-06,1.738160975281237e-06
562,16,8,8,0.2,0.01,2.6666666666666665,562,,5,562.0,4.709513628046621e-06,4.883429659489815e-07,4.883429659489815e-07
563,16,8,8,0.2,0.001,2.6666666666666665,563,,6,563.0,1.952610724745214e-06,1.7496863142499129e-07,1.7496863142499129e-07
564,16,8,8,0.2,0.0001,2.6666666666666665,564,,7,564.0,1.2832739138949396e-06,1.1452199078636664e-07,1.1452199078636664e-07
565,16,8,8,0.2,1e-05,2.6666666666666665,565,,0,565.0,1.2802207947698908e-06,1.132807447181561e-07,1.132807447181561e-07
566,16,8,8,0.2,1e-06,2.6666666666666665,566,,1,566.0,1.4500971770316565e-06,1.190731523026953e-07,1.190731523026953e-07
567,16,8,8,0.5,0.1,2.6666666666666665,567,,2,567.0,3.855121148746847e-05,2.091674582039983e-06,2.091674582039983e-06
568,16,8,8,0.5,0.01,2.6666666666666665,568,,3,568.0,1.109678932392671e-05,8.43936986422347e-07,8.43936986422347e-07
569,16,8,8,0.5,0.001,2.6666666666666665,569,,4,569.0,3.687742730995903e-06,4.2105669339512547e-07,4.2105669339512547e-07
570,16,8,8,0.5,0.0001,2.6666666666666665,570,,5,570.0,1.7564011045225736e-06,1.4750493621204578e-07,1.4750493621204578e-07
571,16,8,8,0.5,1e-05,2.6666666666666665,571,,6,571.0,1.5405395321826647e-06,1.1973227776343728e-07,1.1973227776343728e-07
572,16,8,8,0.5,1e-06,2.6666666666666665,572,,7,572.0,1.4263772266417524e-06,1.1350552837647954e-07,1.1350552837647954e-07
573,16,8,8,0.8,0.1,2.6666666666666665,573,,0,573.0,3.3110777758257076e-05,1.8943646441723245e-06,1.8943646441723245e-06
574,16,8,8,0.8,0.01,2.6666666666666665,574,,1,574.0,3.994132452672542e-05,1.8347536481613413e-06,1.8347536481613413e-06
575,16,8,8,0.8,0.001,2.6666666666666665,575,,2,575.0,6.310140725574639e-06,6.779023290814909e-07,6.779023290814909e-07
576,16,8,8,0.8,0.0001,2.6666666666666665,576,,3,576.0,2.070383831571384e-06,1.7559486011727603e-07,1.7559486011727603e-07
577,16,8,8,0.8,1e-05,2.6666666666666665,577,,4,577.0,1.7072836932049737e-06,1.3104825317957407e-07,1.3104825317957407e-07
578,16,8,8,0.8,1e-06,2.6666666666666665,578,,5,578.0,1.5926728224585967e-06,1.2217325528845934e-07,1.2217325528845934e-07
579,16,8,8,0.9,0.1,2.6666666666666665,579,,6,579.0,3.228193517964411e-05,1.8356150078418357e-06,1.8356150078418357e-06
580,16,8,8,0.9,0.01,2.6666666666666665,580,,7,580.0,3.507862011942488e-05,2.0450466033927015e-06,2.0450466033927015e-06
581,16,8,8,0.9,0.001,2.6666666666666665,581,,0,581.0,6.918757663978729e-06,7.35014133216482e-07,7.35014133216482e-07
582,16,8,8,0.9,0.0001,2.6666666666666665,582,,1,582.0,2.1737259278757886e-06,1.8245515584263032e-07,1.8245515584263032e-07
583,16,8,8,0.9,1e-05,2.6666666666666665,583,,2,583.0,1.7519819981525018e-06,1.3357772442989967e-07,1.3357772442989967e-07
584,16,8,8,0.9,1e-06,2.6666666666666665,584,,3,584.0,1.6080726347201615e-06,1.2275412281511175e-07,1.2275412281511175e-07
585,16,10,8,0.0,0.1,2.6666666666666665,585,,4,585.0,2.5748946084044445e-05,1.9162332613950856e-06,1.9162332613950856e-06
