outer_resampling_id,resampling_id,gid,train_mse,test_mse
15,17,70,9.817395377577131e-07,9.096599785174276e-07
15,18,70,7.765321255211853e-07,8.982905307346232e-05
16,0,70,4.614191714913273e-07,7.353522998254223e-08
16,1,70,4.579150533562043e-07,1.25990866299271e-06
16,2,70,4.576965833323181e-07,1.3862307386158758e-06
16,3,238,4.351980907353354e-07,4.093667268704001e-05
16,4,70,3.97471723454676e-07,2.378744948719382e-05
16,5,70,4.6164055539244963e-07,6.841414170299396e-10
16,6,70,3.594762051631121e-07,3.383846950279003e-05
16,7,70,4.591683756818773e-07,8.461010590672642e-07
16,8,70,4.241572067114245e-07,1.3230919258654573e-05
16,9,70,4.207149006964888e-07,1.4727949045765806e-05
16,10,70,4.510815970496978e-07,3.82720545968851e-06
16,11,70,4.591906850133205e-07,8.95086807987147e-07
16,12,6,3.3237891883406213e-07,7.932138286374053e-05
16,13,224,4.3271182734239123e-07,4.903928984583262e-05
16,14,70,4.3400992461452573e-07,9.245824286336868e-06
16,15,70,4.5730534372805653e-07,1.42950616221586e-06
16,16,70,4.612035486952472e-07,2.136935117413948e-07
16,17,70,4.188221650690662e-07,2.081133595328897e-05
16,18,70,4.096678730822944e-07,2.528418451396635e-05
17,0,70,9.374391367383848e-07,2.041199205027364e-08
17,1,70,9.350762312375236e-07,8.194172604211948e-07
17,2,70,9.312151080386958e-07,2.207204152727185e-06
17,3,70,9.359696602280316e-07,5.563536043332565e-07
17,4,70,8.83833082766338e-07,1.987802065396383e-05
17,5,70,9.374991037590064e-07,6.727919248842217e-10
17,6,70,8.298600287918035e-07,3.564726733629682e-05
17,7,70,9.335190024848806e-07,1.361308163275247e-06
17,8,70,8.931737636070744e-07,1.5637988577561662e-05
17,9,70,8.886018328830434e-07,1.7585574907740505e-05
17,10,70,9.225493144919502e-07,5.414762174176938e-06
17,11,70,9.326417263918904e-07,1.7726599298957583e-06
17,12,70,8.236084789912545e-07,3.983859050565197e-05
17,13,70,9.359779554860244e-07,5.099239777904997e-07
17,14,70,9.131825576387082e-07,8.135431412481782e-06
17,15,70,9.340906662583004e-07,1.1239368718473287e-06
17,16,70,4.612035486952472e-07,0.0002331001253261
17,17,70,9.213064337429878e-07,7.877176089460344e-06
17,18,70,6.223626560694281e-07,0.0001536146293216
18,0,70,9.851330504222524e-07,2.2641148373179885e-08
18,1,70,9.827074970031206e-07,8.42905938032849e-07
18,2,70,9.790692023174245e-07,2.1534886932685228e-06
18,3,70,9.8376074848016e-07,5.235667308149433e-07
18,4,70,9.309342767893952e-07,2.0102449996534977e-05
18,5,70,9.851997901591848e-07,6.734614484586146e-10
18,6,70,8.778877447057206e-07,3.553961760428429e-05
18,7,70,9.813188231812462e-07,1.3274803668483631e-06
18,8,70,9.412936109085668e-07,1.5491256027112273e-05
18,9,70,9.36791615146452e-07,1.7411268824094827e-05
18,10,70,9.70530316735292e-07,5.313765752107916e-06
18,11,70,9.80507367528358e-07,1.7126660966615232e-06
18,12,70,8.706582877845561e-07,4.006890373807149e-05
18,13,70,9.836302212509289e-07,5.261487356413645e-07
18,14,70,9.606924886999855e-07,8.199467266105537e-06
18,15,70,9.817395377577131e-07,1.1410293734045977e-06
18,16,70,4.188221650690662e-07,0.0002765989762498
18,17,70,9.213064337429878e-07,3.105322276027669e-05
18,18,70,7.360481570322263e-07,0.0001216580281386
19,0,70,7.802391712821039e-07,4.1295410672618896e-08
19,1,70,7.773618194471096e-07,1.0148278552898203e-06
19,2,70,7.752464845328986e-07,1.7975691052890748e-06
19,3,70,7.794758680126515e-07,3.229929716888273e-07
19,4,70,7.218728441349489e-07,2.167364670177263e-05
19,5,70,7.80362592740969e-07,6.781180537237201e-10
19,6,70,6.753156080063058e-07,3.479108094410712e-05
19,7,70,7.771360862227413e-07,1.1038730654714473e-06
19,8,70,7.393253607922688e-07,1.448172205522866e-05
19,9,70,7.353011308714732e-07,1.621126893563189e-05
19,10,70,7.675720489402925e-07,4.634382540427269e-06
19,11,70,7.767387811279842e-07,1.3231600411138962e-06
19,12,70,6.612857273758313e-07,4.166227960609216e-05
19,13,70,7.784362292236149e-07,6.456438052845658e-07
19,14,70,7.545135964450054e-07,8.648908032202405e-06
19,15,70,7.765321255211853e-07,1.2630849706346544e-06
19,16,70,4.096678730822944e-07,0.0001808322147765
19,17,70,6.223626560694281e-07,7.679629877414762e-05
19,18,70,7.360481570322263e-07,2.159460382560571e-05
