n_fam,nt_norm,sample_id
8,0.7921663319760301,31
18,0.7864642115016347,31
38,0.8124366693695249,31
1,1.1930002470499068,32
3,1.9648291871839463,32
8,3.1459140082901307,32
18,4.041660169155364,32
38,4.31179959389459,32
1,0.3626557676224156,33
3,0.6101512375347107,33
8,0.7328386593864984,33
18,0.726868643265963,33
38,0.6979683617133883,33
1,0.9358091266965665,34
3,1.331520031014843,34
8,1.6307077491119606,34
18,1.831203273395075,34
38,2.0485010577360008,34
1,0.7366720030466074,35
3,1.0696989187031067,35
8,1.2478090144785807,35
18,1.2760472789041504,35
38,1.2702933642800829,35
1,1.0319721577800753,36
3,1.625290849043815,36
8,2.2949729032769746,36
18,2.4894085976893683,36
38,2.387079985830084,36
1,0.8687465978477373,37
3,1.2829777936500968,37
8,1.7750439685726718,37
18,2.3021709649236515,37
38,2.596724835836877,37
1,0.23451386353761183,38
3,0.4659834810058916,38
8,0.6145284486768348,38
18,0.6302477259041654,38
38,0.5948966347227282,38
1,-0.16339112660628974,39
3,-0.14111483263655766,39
8,-0.22842011035378706,39
18,-0.2747084261452548,39
38,-0.2930362632727277,39
1,-0.20726654732336147,40
3,-0.08037348971814362,40
8,-0.062424451184730056,40
18,-0.09901464105240243,40
38,-0.11925748907098144,40
1,0.021525055732895648,41
3,0.18413563973078473,41
8,0.1611145034903403,41
18,0.10868869089415356,41
38,0.08682040245307143,41
1,0.6846228880365954,42
3,0.965544922751763,42
8,1.0609220376834052,42
18,1.049454056101961,42
38,1.0619637143537803,42
1,0.6394923405385744,43
3,1.0331735113097582,43
8,1.2235096923943864,43
18,1.1741613780310312,43
38,1.124085789856,43
1,0.8565255643845906,44
3,1.2970854095290911,44
8,1.6002018040174677,44
18,1.6809434457673775,44
38,1.7028874981276443,44
1,0.4575529537568732,45
3,0.8746752534033,45
8,1.2704743207995801,45
18,1.5476784539656219,45
38,1.6282184559746187,45
1,-0.1366191087159807,46
3,0.028084464891302563,46
8,0.12783199257422484,46
18,0.13831812417562994,46
38,0.08752401532507781,46
1,0.18562525867436142,47
3,0.32169594342348407,47
8,0.2674596466025403,47
18,0.19007467865844463,47
38,0.14949509578526143,47
1,0.2639977359219161,48
3,0.5344388147773271,48
8,0.7492058664165586,48
18,0.9073223329078535,48
38,0.9592516424829896,48
1,1.0455602590360136,49
3,1.572807241477169,49
8,1.9438115290400153,49
18,2.0947158134430293,49
38,2.1345228397027727,49
