Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,jack_mse_mean,jack_mse_std,jack_mse_se
0,6.221664007914546e-06,786,0.4,20.0,,13,13,6.492225654983729e-06,5.355941891967896e-07,5.355941891967896e-07
0,6.21728270339889e-06,787,0.4,20.0,,13,15,6.487621242351966e-06,5.357087475920809e-07,5.357087475920809e-07
0,6.207394376657831e-06,788,0.4,20.0,,13,23,6.4772288483177306e-06,5.359761102485604e-07,5.359761102485604e-07
0,6.195654974157107e-06,789,0.4,20.0,,13,63,6.464890063995814e-06,5.363094062248406e-07,5.363094062248406e-07
0,6.189747712750952e-06,790,0.4,20.0,,13,513,6.458680799144578e-06,5.364836546092718e-07,5.364836546092718e-07
0,6.189006006720371e-06,791,0.4,20.0,,13,5013,6.457901155279723e-06,5.365058424745036e-07,5.365058424745036e-07
0,6.2252264432673325e-06,792,0.4,50.0,,13,13,6.495941591799959e-06,5.360706565648411e-07,5.360706565648411e-07
0,6.2208357886054655e-06,793,0.4,50.0,,13,15,6.4913272906457115e-06,5.361866904137455e-07,5.361866904137455e-07
0,6.210950173863952e-06,794,0.4,50.0,,13,23,6.480937605697843e-06,5.364567511604712e-07,5.364567511604712e-07
0,6.199256661485611e-06,795,0.4,50.0,,13,63,6.468646888249521e-06,5.367919796265273e-07,5.367919796265273e-07
0,6.193389929903292e-06,796,0.4,50.0,,13,513,6.462480143174689e-06,5.369666210111139e-07,5.369666210111139e-07
0,6.192654135035377e-06,797,0.4,50.0,,13,5013,6.461706702629838e-06,5.369888289958845e-07,5.369888289958845e-07
0,2.9728003857709323e-06,798,0.5,1e-06,,13,13,3.108096991912651e-06,2.0996963877278985e-07,2.0996963877278985e-07
0,2.972800382479895e-06,799,0.5,1e-06,,13,15,3.10809698846786e-06,2.0996963815582056e-07,2.0996963815582056e-07
0,2.972800369315815e-06,800,0.5,1e-06,,13,23,3.1080969746887625e-06,2.0996963568795692e-07,2.0996963568795692e-07
0,2.9728003034970238e-06,801,0.5,1e-06,,13,63,3.1080969057949515e-06,2.0996962334893914e-07,2.0996962334893914e-07
0,2.9727995632197936e-06,802,0.5,1e-06,,13,513,3.1080961309323826e-06,2.09969484569558e-07,2.09969484569558e-07
0,2.972792179007505e-06,803,0.5,1e-06,,13,5013,3.1080884017336547e-06,2.0996810025892673e-07,2.0996810025892673e-07
0,3.142280641724116e-06,804,0.5,1e-05,,13,13,3.2823551373243525e-06,2.3501620632291884e-07,2.3501620632291884e-07
0,3.142280600954875e-06,805,0.5,1e-05,,13,15,3.2823550946412785e-06,2.350161997292139e-07,2.350161997292139e-07
0,3.1422804378861803e-06,806,0.5,1e-05,,13,23,3.2823549239176486e-06,2.350161733557343e-07,2.350161733557343e-07
0,3.14227962274142e-06,807,0.5,1e-05,,13,63,3.282354070507531e-06,2.3501604152053206e-07,2.3501604152053206e-07
0,3.142270475125293e-06,808,0.5,1e-05,,13,513,3.2823444934744234e-06,2.350145620627172e-07,2.350145620627172e-07
0,3.1421812416002908e-06,809,0.5,1e-05,,13,5013,3.2822510710320547e-06,2.3500013084347503e-07,2.3500013084347503e-07
0,3.6284061232319584e-06,810,0.5,0.0001,,13,13,3.7866353720936076e-06,2.8293007766809625e-07,2.8293007766809625e-07
0,3.6284055990589234e-06,811,0.5,0.0001,,13,15,3.7866348230505222e-06,2.8293001605976973e-07,2.8293001605976973e-07
0,3.6284035034307535e-06,812,0.5,0.0001,,13,23,3.786632627992612e-06,2.829297697519761e-07,2.829297697519761e-07
0,3.628393050760378e-06,813,0.5,0.0001,,13,63,3.7866216793816505e-06,2.8292854121769097e-07,2.8292854121769097e-07
0,3.628278311212345e-06,814,0.5,0.0001,,13,513,3.7865014958257395e-06,2.829150567363445e-07,2.829150567363445e-07
0,3.627360890063755e-06,815,0.5,0.0001,,13,5013,3.7855405434551064e-06,2.8280731877818986e-07,2.8280731877818986e-07
0,4.517796323091528e-06,816,0.5,0.001,,13,13,4.713161898733395e-06,3.593202322966134e-07,3.593202322966134e-07
0,4.517789208122284e-06,817,0.5,0.001,,13,15,4.713154440765087e-06,3.593197630078231e-07,3.593197630078231e-07
0,4.517760891245113e-06,818,0.5,0.001,,13,23,4.7131247587823985e-06,3.5931789536569436e-07,3.5931789536569436e-07
0,4.517622654325839e-06,819,0.5,0.001,,13,63,4.712979857641976e-06,3.5930877979769177e-07,3.5930877979769177e-07
0,4.516374730936079e-06,820,0.5,0.001,,13,513,4.711671768320374e-06,3.592266294954309e-07,3.592266294954309e-07
0,4.512744983489207e-06,821,0.5,0.001,,13,5013,4.707866967418605e-06,3.589891171025981e-07,3.589891171025981e-07
0,5.4913377309410245e-06,822,0.5,0.01,,13,13,5.729963661713188e-06,4.4932613398914386e-07,4.4932613398914386e-07
0,5.491235801514575e-06,823,0.5,0.01,,13,15,5.729856745265518e-06,4.493235121066915e-07,4.493235121066915e-07
0,5.490846662521168e-06,824,0.5,0.01,,13,23,5.729448566561169e-06,4.4931351598622633e-07,4.4931351598622633e-07
0,5.4892609258377644e-06,825,0.5,0.01,,13,63,5.727785233250781e-06,4.492730034927479e-07,4.492730034927479e-07
0,5.483742506774083e-06,826,0.5,0.01,,13,513,5.721996649438294e-06,4.4913479448840976e-07,4.4913479448840976e-07
0,5.4809939143857365e-06,827,0.5,0.01,,13,5013,5.719113421447351e-06,4.4906756637275304e-07,4.4906756637275304e-07
0,6.34161241081279e-06,828,0.5,0.1,,13,13,6.618481193928662e-06,5.297221935189739e-07,5.297221935189739e-07
0,6.340656626894287e-06,829,0.5,0.1,,13,15,6.617477896462335e-06,5.297260601608945e-07,5.297260601608945e-07
0,6.337732165536134e-06,830,0.5,0.1,,13,23,6.614408016243973e-06,5.29738606675941e-07,5.29738606675941e-07
0,6.331613082473847e-06,831,0.5,0.1,,13,63,6.607984470176184e-06,5.297683502986673e-07,5.297683502986673e-07
0,6.326113912968674e-06,832,0.5,0.1,,13,513,6.6022114604978366e-06,5.297991152932336e-07,5.297991152932336e-07
0,6.325211968215807e-06,833,0.5,0.1,,13,5013,6.60126458183601e-06,5.298045260637671e-07,5.298045260637671e-07
0,6.499172243250205e-06,834,0.5,0.2,,13,13,6.783122630826105e-06,5.445292538115604e-07,5.445292538115604e-07
