Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,coef,shift,train_rss,train_mse,train_nmse
0,1.0060640496889896e-05,82,0.0,0.9,,13,513,0.012050719955152944,0.02962260256598303,0.00020121280993779788,1.0060640496889894e-05,0.02297420515398935
0,9.95731354101852e-06,83,0.0,0.9,,13,5013,0.01213530325088591,0.003993131866784249,0.0001991462708203704,9.95731354101852e-06,0.022738250526363007
0,1.0445928325424838e-05,84,0.0,1.0,,13,13,0.011990127982247925,0.049136509908843336,0.00020891856650849676,1.0445928325424838e-05,0.023854037965710756
0,1.0428713045405702e-05,85,0.0,1.0,,13,15,0.012005255698798553,0.048876526178494174,0.00020857426090811404,1.0428713045405702e-05,0.023814725620232825
0,1.0365976338515545e-05,86,0.0,1.0,,13,23,0.012056813668899814,0.04790006112256094,0.00020731952677031094,1.0365976338515546e-05,0.023671461781789766
0,1.0159266805082688e-05,87,0.0,1.0,,13,63,0.01220957613035806,0.044025168670747,0.00020318533610165377,1.0159266805082688e-05,0.023199425510357547
0,9.779845078187755e-06,88,0.0,1.0,,13,513,0.012487002699544067,0.027058141335789807,0.00019559690156375513,9.779845078187757e-06,0.02233298836887935
0,9.681604082238564e-06,89,0.0,1.0,,13,5013,0.012569827511509032,0.0003084054337799229,0.0001936320816447713,9.681604082238564e-06,0.02210864790107646
0,6.397052529330881e-06,90,0.0,5.0,,13,13,0.021763346526699225,0.026003412835480966,0.00012794105058661762,6.397052529330881e-06,0.014608135260883936
0,6.327188312019614e-06,91,0.0,5.0,,13,15,0.021836734595932078,0.024550971102888123,0.00012654376624039227,6.327188312019614e-06,0.014448595233394819
0,6.1251338352517255e-06,92,0.0,5.0,,13,23,0.02205034306563389,0.019554796286732137,0.0001225026767050345,6.1251338352517255e-06,0.013987189122821394
0,5.761034443690792e-06,93,0.0,5.0,,13,63,0.02245493852797606,0.004061397270328001,0.00011522068887381583,5.761034443690792e-06,0.013155741649795251
0,5.505544574138115e-06,94,0.0,5.0,,13,513,0.02278596503140748,-0.03883157216711973,0.00011011089148276233,5.5055445741381165e-06,0.012572311928826326
0,5.471087995450021e-06,95,0.0,5.0,,13,5013,0.022838976898894383,-0.09026281247677473,0.00010942175990900041,5.471087995450021e-06,0.012493627822389006
0,5.452217201730383e-06,96,0.0,10.0,,13,13,0.028799760363523764,0.007773591090881892,0.0001090443440346077,5.452217201730385e-06,0.012450534990827482
