,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model
0,7.013106105166132e-06,968,0.6,0.5,,13,23
0,7.010103001864773e-06,969,0.6,0.5,,13,63
0,7.008383540762417e-06,970,0.6,0.5,,13,513
0,7.008156364239051e-06,971,0.6,0.5,,13,5013
0,7.022315042656756e-06,972,0.6,0.6,,13,13
0,7.021398747901988e-06,973,0.6,0.6,,13,15
0,7.0191584035902435e-06,974,0.6,0.6,,13,23
0,7.016137670747168e-06,975,0.6,0.6,,13,63
0,7.014442650583194e-06,976,0.6,0.6,,13,513
0,7.014220544667004e-06,977,0.6,0.6,,13,5013
0,7.02675672812726e-06,978,0.6,0.7,,13,13
0,7.025812165459796e-06,979,0.6,0.7,,13,15
0,7.023525577722158e-06,980,0.6,0.7,,13,23
0,7.0204929051363e-06,981,0.6,0.7,,13,63
0,7.018815995561127e-06,982,0.6,0.7,,13,513
0,7.0185975642435415e-06,983,0.6,0.7,,13,5013
0,7.030114139381139e-06,984,0.6,0.8,,13,13
0,7.029147374644354e-06,985,0.6,0.8,,13,15
0,7.026825081196271e-06,986,0.6,0.8,,13,23
0,7.023783858846294e-06,987,0.6,0.8,,13,63
0,7.022120906629479e-06,988,0.6,0.8,,13,513
0,7.021905261483696e-06,989,0.6,0.8,,13,5013
0,7.032740972354954e-06,990,0.6,0.9,,13,13
0,7.031756311158702e-06,991,0.6,0.9,,13,15
0,7.02940562246704e-06,992,0.6,0.9,,13,23
0,7.026358013638143e-06,993,0.6,0.9,,13,63
0,7.024706147217953e-06,994,0.6,0.9,,13,513
0,7.024492687660242e-06,995,0.6,0.9,,13,5013
0,7.034852206528499e-06,996,0.6,1.0,,13,13
0,7.033852814309424e-06,997,0.6,1.0,,13,15
0,7.031479007525711e-06,998,0.6,1.0,,13,23
0,7.028426467644173e-06,999,0.6,1.0,,13,63
0,7.02678361900995e-06,1000,0.6,1.0,,13,513
0,7.026571919956066e-06,1001,0.6,1.0,,13,5013
0,7.050306754864108e-06,1002,0.6,5.0,,13,13
0,7.049189123207825e-06,1003,0.6,5.0,,13,15
0,7.0466377700501384e-06,1004,0.6,5.0,,13,23
0,7.04355531199018e-06,1005,0.6,5.0,,13,63
0,7.041981605093904e-06,1006,0.6,5.0,,13,513
0,7.04178292184657e-06,1007,0.6,5.0,,13,5013
0,7.05226924933438e-06,1008,0.6,10.0,,13,13
0,7.051135158560895e-06,1009,0.6,10.0,,13,15
0,7.048560179129345e-06,1010,0.6,10.0,,13,23
0,7.045474795489214e-06,1011,0.6,10.0,,13,63
0,7.043910291080224e-06,1012,0.6,10.0,,13,513
0,7.043713280062417e-06,1013,0.6,10.0,,13,5013
0,7.0532529723187495e-06,1014,0.6,20.0,,13,13
0,7.052110496750321e-06,1015,0.6,20.0,,13,15
0,7.049523580166972e-06,1016,0.6,20.0,,13,23
0,7.046436812677112e-06,1017,0.6,20.0,,13,63
0,7.044876959563663e-06,1018,0.6,20.0,,13,513
0,7.044680788710363e-06,1019,0.6,20.0,,13,5013
0,7.053843991397519e-06,1020,0.6,50.0,,13,13
0,7.052696434248868e-06,1021,0.6,50.0,,13,15
0,7.050102315438352e-06,1022,0.6,50.0,,13,23
0,7.047014743656733e-06,1023,0.6,50.0,,13,63
0,7.045457697563477e-06,1024,0.6,50.0,,13,513
0,7.045262032128058e-06,1025,0.6,50.0,,13,5013
0,4.28154456066404e-06,1026,0.7,1e-06,,13,13
0,4.2815445603034185e-06,1027,0.7,1e-06,,13,15
0,4.2815445588609485e-06,1028,0.7,1e-06,,13,23
0,4.281544551648849e-06,1029,0.7,1e-06,,13,63
0,4.281544470540544e-06,1030,0.7,1e-06,,13,513
0,4.281543662261141e-06,1031,0.7,1e-06,,13,5013
0,4.928896359698516e-06,1032,0.7,1e-05,,13,13
0,4.928896355261946e-06,1033,0.7,1e-05,,13,15
0,4.928896337516913e-06,1034,0.7,1e-05,,13,23
0,4.928896248821572e-06,1035,0.7,1e-05,,13,63
0,4.928895254413064e-06,1036,0.7,1e-05,,13,513
0,4.928885643565943e-06,1037,0.7,1e-05,,13,5013
0,5.58172219687533e-06,1038,0.7,0.0001,,13,13
0,5.581722138607817e-06,1039,0.7,0.0001,,13,15
0,5.581721905700826e-06,1040,0.7,0.0001,,13,23
0,5.581720745065959e-06,1041,0.7,0.0001,,13,63
0,5.581708120734016e-06,1042,0.7,0.0001,,13,513
0,5.581614285338503e-06,1043,0.7,0.0001,,13,5013
0,6.248501027995354e-06,1044,0.7,0.001,,13,13
0,6.248500180704797e-06,1045,0.7,0.001,,13,15
0,6.248496814918409e-06,1046,0.7,0.001,,13,23
0,6.2484805281782344e-06,1047,0.7,0.001,,13,63
0,6.248343584423743e-06,1048,0.7,0.001,,13,513
0,6.248026765610489e-06,1049,0.7,0.001,,13,5013
0,6.949340302223751e-06,1050,0.7,0.01,,13,13
0,6.9493267804729195e-06,1051,0.7,0.01,,13,15
0,6.9492759583993395e-06,1052,0.7,0.01,,13,23
0,6.9490811559423e-06,1053,0.7,0.01,,13,63
0,6.948527439949944e-06,1054,0.7,0.01,,13,513
0,6.948306561219224e-06,1055,0.7,0.01,,13,5013
0,7.214539017708831e-06,1056,0.7,0.1,,13,13
0,7.214394020934182e-06,1057,0.7,0.1,,13,15
0,7.2139697234458394e-06,1058,0.7,0.1,,13,23
0,7.213166394474669e-06,1059,0.7,0.1,,13,63
0,7.212527858211428e-06,1060,0.7,0.1,,13,513
0,7.212429735665062e-06,1061,0.7,0.1,,13,5013
0,7.237184101472572e-06,1062,0.7,0.2,,13,13
0,7.23696099884683e-06,1063,0.7,0.2,,13,15
0,7.2363648762664765e-06,1064,0.7,0.2,,13,23
0,7.235424623347319e-06,1065,0.7,0.2,,13,63
0,7.2348120694600585e-06,1066,0.7,0.2,,13,513
0,7.234726509592834e-06,1067,0.7,0.2,,13,5013
0,7.245155814416282e-06,1068,0.7,0.3,,13,13
0,7.244888818352907e-06,1069,0.7,0.3,,13,15
0,7.244205803355046e-06,1070,0.7,0.3,,13,23
0,7.243210548687164e-06,1071,0.7,0.3,,13,63
0,7.242610603306605e-06,1072,0.7,0.3,,13,513
0,7.242529607675997e-06,1073,0.7,0.3,,13,5013
0,7.249229990233268e-06,1074,0.7,0.4,,13,13
0,7.2489351357735175e-06,1075,0.7,0.4,,13,15
0,7.248199888595282e-06,1076,0.7,0.4,,13,23
0,7.247175053393087e-06,1077,0.7,0.4,,13,63
0,7.246582388961478e-06,1078,0.7,0.4,,13,513
0,7.246503761813083e-06,1079,0.7,0.4,,13,5013
0,7.251703919332356e-06,1080,0.7,0.5,,13,13
0,7.251389862229455e-06,1081,0.7,0.5,,13,15
0,7.2506197907318895e-06,1082,0.7,0.5,,13,23
0,7.249576499704799e-06,1083,0.7,0.5,,13,63
0,7.248988557398063e-06,1084,0.7,0.5,,13,513
0,7.248911381715704e-06,1085,0.7,0.5,,13,5013
0,7.253365722714446e-06,1086,0.7,0.6,,13,13
0,7.253037641598353e-06,1087,0.7,0.6,,13,15
0,7.252242704241466e-06,1088,0.7,0.6,,13,23
0,7.251186805478062e-06,1089,0.7,0.6,,13,63
0,7.2506021695281625e-06,1090,0.7,0.6,,13,513
0,7.250525974882778e-06,1091,0.7,0.6,,13,5013
0,7.254558933235541e-06,1092,0.7,0.7,,13,13
0,7.254220166039472e-06,1093,0.7,0.7,,13,15
0,7.253406587498165e-06,1094,0.7,0.7,,13,23
0,7.2523415317595e-06,1095,0.7,0.7,,13,63
0,7.251759338778173e-06,1096,0.7,0.7,,13,513
0,7.251683851686779e-06,1097,0.7,0.7,,13,5013
0,7.255457264390634e-06,1098,0.7,0.8,,13,13
0,7.255110086304204e-06,1099,0.7,0.8,,13,15
0,7.254282015349522e-06,1100,0.7,0.8,,13,23
0,7.2532100081309345e-06,1101,0.7,0.8,,13,63
0,7.252629693356244e-06,1102,0.7,0.8,,13,513
0,7.252554740759543e-06,1103,0.7,0.8,,13,5013
0,7.256158006877511e-06,1104,0.7,0.9,,13,13
0,7.255804037439513e-06,1105,0.7,0.9,,13,15
0,7.25496437716875e-06,1106,0.7,0.9,,13,23
0,7.253886913239243e-06,1107,0.7,0.9,,13,63
0,7.253308087239617e-06,1108,0.7,0.9,,13,513
0,7.253233552677389e-06,1109,0.7,0.9,,13,5013
0,7.256719891930116e-06,1110,0.7,1.0,,13,13
0,7.25636032453687e-06,1111,0.7,1.0,,13,15
0,7.25551118547944e-06,1112,0.7,1.0,,13,23
0,7.254429324508906e-06,1113,0.7,1.0,,13,63
0,7.253851707487482e-06,1114,0.7,1.0,,13,513
0,7.253777508837006e-06,1115,0.7,1.0,,13,5013
0,7.260799669510875e-06,1116,0.7,5.0,,13,13
0,7.260394905781097e-06,1117,0.7,5.0,,13,15
0,7.259471554289659e-06,1118,0.7,5.0,,13,23
0,7.25835719451002e-06,1119,0.7,5.0,,13,63
0,7.257788777400394e-06,1120,0.7,5.0,,13,513
0,7.257717037868854e-06,1121,0.7,5.0,,13,5013
0,7.261313900289841e-06,1122,0.7,10.0,,13,13
0,7.260902806621841e-06,1123,0.7,10.0,,13,15
0,7.2599693730971146e-06,1124,0.7,10.0,,13,23
0,7.258850846407313e-06,1125,0.7,10.0,,13,63
0,7.258283643472149e-06,1126,0.7,10.0,,13,513
0,7.258212216548831e-06,1127,0.7,10.0,,13,5013
0,7.261571372985607e-06,1128,0.7,20.0,,13,13
0,7.2611570508953815e-06,1129,0.7,20.0,,13,15
0,7.260218503309839e-06,1130,0.7,20.0,,13,23
0,7.259097884409471e-06,1131,0.7,20.0,,13,63
0,7.258531294157147e-06,1132,0.7,20.0,,13,513
0,7.258460023984456e-06,1133,0.7,20.0,,13,5013
0,7.261725971069506e-06,1134,0.7,50.0,,13,13
0,7.261309691155423e-06,1135,0.7,50.0,,13,15
0,7.260368051376485e-06,1136,0.7,50.0,,13,23
0,7.25924617433733e-06,1137,0.7,50.0,,13,63
0,7.258679953509349e-06,1138,0.7,50.0,,13,513
0,7.258608777522899e-06,1139,0.7,50.0,,13,5013
0,5.350738084081073e-06,1140,0.8,1e-06,,13,13
0,5.350738084028388e-06,1141,0.8,1e-06,,13,15
0,5.35073808381765e-06,1142,0.8,1e-06,,13,23
0,5.35073808276401e-06,1143,0.8,1e-06,,13,63
0,5.3507380709152035e-06,1144,0.8,1e-06,,13,513
0,5.350737952894551e-06,1145,0.8,1e-06,,13,5013
0,5.854727003865644e-06,1146,0.8,1e-05,,13,13
0,5.854727003200703e-06,1147,0.8,1e-05,,13,15
0,5.854727000541145e-06,1148,0.8,1e-05,,13,23
0,5.854726987248469e-06,1149,0.8,1e-05,,13,63
0,5.854726838289736e-06,1150,0.8,1e-05,,13,513
0,5.854725405423806e-06,1151,0.8,1e-05,,13,5013
0,6.394035833274698e-06,1152,0.8,0.0001,,13,13
0,6.394035824212803e-06,1153,0.8,0.0001,,13,15
0,6.394035787994141e-06,1154,0.8,0.0001,,13,23
0,6.394035607592888e-06,1155,0.8,0.0001,,13,63
0,6.3940336545106495e-06,1156,0.8,0.0001,,13,513
0,6.394019644626098e-06,1157,0.8,0.0001,,13,5013
0,7.049903240857447e-06,1158,0.8,0.001,,13,13
0,7.049903101855973e-06,1159,0.8,0.001,,13,15
0,7.049902550218461e-06,1160,0.8,0.001,,13,23
0,7.049899892879092e-06,1161,0.8,0.001,,13,63
0,7.0498783076753565e-06,1162,0.8,0.001,,13,513
0,7.049833061199228e-06,1163,0.8,0.001,,13,5013
0,7.3153341108874164e-06,1164,0.8,0.01,,13,13
0,7.315331504855696e-06,1165,0.8,0.01,,13,15
0,7.315321785180967e-06,1166,0.8,0.01,,13,23
0,7.315285596555754e-06,1167,0.8,0.01,,13,63
0,7.315191166727675e-06,1168,0.8,0.01,,13,513
0,7.315156619181005e-06,1169,0.8,0.01,,13,5013
0,7.364518991505973e-06,1170,0.8,0.1,,13,13
0,7.364484896318049e-06,1171,0.8,0.1,,13,15
0,7.364386938630638e-06,1172,0.8,0.1,,13,23
0,7.364208561550098e-06,1173,0.8,0.1,,13,63
0,7.364073016248885e-06,1174,0.8,0.1,,13,513
0,7.364052654223361e-06,1175,0.8,0.1,,13,5013
0,7.367914714470225e-06,1176,0.8,0.2,,13,13
0,7.367860835233142e-06,1177,0.8,0.2,,13,15
0,7.367719010249922e-06,1178,0.8,0.2,,13,23
0,7.3675014396169085e-06,1179,0.8,0.2,,13,63
0,7.367363578687132e-06,1180,0.8,0.2,,13,513
0,7.3673445593559285e-06,1181,0.8,0.2,,13,5013
0,7.369081324322054e-06,1182,0.8,0.3,,13,13
0,7.369016299253178e-06,1183,0.8,0.3,,13,15
0,7.368851955377864e-06,1184,0.8,0.3,,13,23
0,7.368617504351958e-06,1185,0.8,0.3,,13,63
0,7.368478972243546e-06,1186,0.8,0.3,,13,513
0,7.368460427517476e-06,1187,0.8,0.3,,13,5013
0,7.369672713646492e-06,1188,0.8,0.4,,13,13
0,7.36960062865373e-06,1189,0.8,0.4,,13,15
0,7.369422673972497e-06,1190,0.8,0.4,,13,23
0,7.369178822050133e-06,1191,0.8,0.4,,13,63
0,7.3690399801313755e-06,1192,0.8,0.4,,13,513
0,7.3690216783446e-06,1193,0.8,0.4,,13,5013
0,7.370030460901408e-06,1194,0.8,0.5,,13,13
0,7.3699535202529415e-06,1195,0.8,0.5,,13,15
0,7.369766466159727e-06,1196,0.8,0.5,,13,23
0,7.369516622959693e-06,1197,0.8,0.5,,13,63
0,7.369377604517017e-06,1198,0.8,0.5,,13,513
0,7.36935945038148e-06,1199,0.8,0.5,,13,5013
0,7.37027026956195e-06,1200,0.8,0.6,,13,13
0,7.370189789440133e-06,1201,0.8,0.6,,13,15
0,7.3699962276358114e-06,1202,0.8,0.6,,13,23
0,7.369742232463781e-06,1203,0.8,0.6,,13,63
0,7.369603100524716e-06,1204,0.8,0.6,,13,513
0,7.369585045631021e-06,1205,0.8,0.6,,13,5013
0,7.370442238655367e-06,1206,0.8,0.7,,13,13
0,7.3703590657087496e-06,1207,0.8,0.7,,13,15
0,7.370160620211538e-06,1208,0.8,0.7,,13,23
0,7.369903578051947e-06,1209,0.8,0.7,,13,63
0,7.369764367188959e-06,1210,0.8,0.7,,13,513
0,7.369746383585386e-06,1211,0.8,0.7,,13,5013
0,7.370571600811563e-06,1212,0.8,0.8,,13,13
0,7.37048631109348e-06,1213,0.8,0.8,,13,15
0,7.3702840660802005e-06,1214,0.8,0.8,,13,23
0,7.370024692592413e-06,1215,0.8,0.8,,13,63
0,7.369885423746729e-06,1216,0.8,0.8,,13,513
0,7.369867493835138e-06,1217,0.8,0.8,,13,5013
0,7.3706724512713094e-06,1218,0.8,0.9,,13,13
0,7.370585454196402e-06,1219,0.8,0.9,,13,15
0,7.370380169178483e-06,1220,0.8,0.9,,13,23
0,7.3701189543770075e-06,1221,0.8,0.9,,13,63
0,7.369979641169704e-06,1222,0.8,0.9,,13,513
0,7.36996175314991e-06,1223,0.8,0.9,,13,5013
0,7.3707532836289625e-06,1224,0.8,1.0,,13,13
0,7.370664880483885e-06,1225,0.8,1.0,,13,15
0,7.37045710808068e-06,1226,0.8,1.0,,13,23
0,7.370194402176823e-06,1227,0.8,1.0,,13,63
0,7.370055053951819e-06,1228,0.8,1.0,,13,513
0,7.370037199530785e-06,1229,0.8,1.0,,13,5013
0,7.3713395279701305e-06,1230,0.8,5.0,,13,13
0,7.371239817552581e-06,1231,0.8,5.0,,13,15
0,7.371012544524577e-06,1232,0.8,5.0,,13,23
0,7.3707386033107425e-06,1233,0.8,5.0,,13,63
0,7.3705990158999426e-06,1234,0.8,5.0,,13,513
0,7.370581405646304e-06,1235,0.8,5.0,,13,5013
0,7.371413368262421e-06,1236,0.8,10.0,,13,13
0,7.371312080983683e-06,1237,0.8,10.0,,13,15
0,7.3710821557823436e-06,1238,0.8,10.0,,13,23
0,7.370806745248934e-06,1239,0.8,10.0,,13,63
0,7.37066712960727e-06,1240,0.8,10.0,,13,513
0,7.370649550164227e-06,1241,0.8,10.0,,13,5013
0,7.371450338064613e-06,1242,0.8,20.0,,13,13
0,7.371348247218097e-06,1243,0.8,20.0,,13,15
0,7.37111697649161e-06,1244,0.8,20.0,,13,23
0,7.370840825629237e-06,1245,0.8,20.0,,13,63
0,7.370701196021149e-06,1246,0.8,20.0,,13,513
0,7.370683632021262e-06,1247,0.8,20.0,,13,5013
0,7.371472536050741e-06,1248,0.8,50.0,,13,13
0,7.371369958102663e-06,1249,0.8,50.0,,13,15
0,7.371137873751013e-06,1250,0.8,50.0,,13,23
0,7.370861276842535e-06,1251,0.8,50.0,,13,63
0,7.370721638921448e-06,1252,0.8,50.0,,13,513
0,7.370704084128925e-06,1253,0.8,50.0,,13,5013
0,6.342049079477037e-06,1254,0.9,1e-06,,13,13
0,6.342049079475138e-06,1255,0.9,1e-06,,13,15
0,6.3420490794675514e-06,1256,0.9,1e-06,,13,23
0,6.342049079429611e-06,1257,0.9,1e-06,,13,63
0,6.342049079003e-06,1258,0.9,1e-06,,13,513
0,6.34204907475578e-06,1259,0.9,1e-06,,13,5013
0,6.93847772705348e-06,1260,0.9,1e-05,,13,13
0,6.93847772702883e-06,1261,0.9,1e-05,,13,15
0,6.938477726930224e-06,1262,0.9,1e-05,,13,23
0,6.938477726437412e-06,1263,0.9,1e-05,,13,63
0,6.938477720917591e-06,1264,0.9,1e-05,,13,513
0,6.938477668072335e-06,1265,0.9,1e-05,,13,5013
0,7.313093159755534e-06,1266,0.9,0.0001,,13,13
0,7.313093159394748e-06,1267,0.9,0.0001,,13,15
0,7.313093157952866e-06,1268,0.9,0.0001,,13,23
0,7.313093150774455e-06,1269,0.9,0.0001,,13,63
0,7.313093073421607e-06,1270,0.9,0.0001,,13,513
0,7.313092537362256e-06,1271,0.9,0.0001,,13,5013
0,7.396830766686812e-06,1272,0.9,0.001,,13,13
0,7.396830759932011e-06,1273,0.9,0.001,,13,15
0,7.3968307331510646e-06,1274,0.9,0.001,,13,23
0,7.396830604720695e-06,1275,0.9,0.001,,13,63
0,7.3968295957944576e-06,1276,0.9,0.001,,13,513
0,7.39682766149534e-06,1277,0.9,0.001,,13,5013
0,7.4105168903613744e-06,1278,0.9,0.01,,13,13
0,7.410516701621786e-06,1279,0.9,0.01,,13,15
0,7.410516002957249e-06,1280,0.9,0.01,,13,23
0,7.410513472700313e-06,1281,0.9,0.01,,13,63
0,7.410507355995524e-06,1282,0.9,0.01,,13,513
0,7.4105052776241845e-06,1283,0.9,0.01,,13,5013
0,7.412386317144744e-06,1284,0.9,0.1,,13,13
0,7.4123829062256115e-06,1285,0.9,0.1,,13,15
0,7.412373262370006e-06,1286,0.9,0.1,,13,23
0,7.412356273732424e-06,1287,0.9,0.1,,13,63
0,7.4123438349199664e-06,1288,0.9,0.1,,13,513
0,7.4123420000690485e-06,1289,0.9,0.1,,13,5013
0,7.412505900682939e-06,1290,0.9,0.2,,13,13
0,7.412500401828025e-06,1291,0.9,0.2,,13,15
0,7.412486109180281e-06,1292,0.9,0.2,,13,23
0,7.412464682051354e-06,1293,0.9,0.2,,13,63
0,7.412451407901199e-06,1294,0.9,0.2,,13,513
0,7.412449594606264e-06,1295,0.9,0.2,,13,5013
0,7.412547639927619e-06,1296,0.9,0.3,,13,13
0,7.412540980576686e-06,1297,0.9,0.3,,13,15
0,7.4125243184743335e-06,1298,0.9,0.3,,13,23
0,7.4125009585363295e-06,1299,0.9,0.3,,13,63
0,7.41248737700216e-06,1300,0.9,0.3,,13,513
0,7.412485571167277e-06,1301,0.9,0.3,,13,5013
0,7.412569035497468e-06,1302,0.9,0.4,,13,13
0,7.412561648299299e-06,1303,0.9,0.4,,13,15
0,7.41254356255206e-06,1304,0.9,0.4,,13,23
0,7.4125191226929664e-06,1305,0.9,0.4,,13,63
0,7.412505381369905e-06,1306,0.9,0.4,,13,513
0,7.412503579316686e-06,1307,0.9,0.4,,13,5013
0,7.412582076444141e-06,1308,0.9,0.5,,13,13
0,7.412574192045976e-06,1309,0.9,0.5,,13,15
0,7.412555158512681e-06,1310,0.9,0.5,,13,23
0,7.412530029422612e-06,1311,0.9,0.5,,13,63
0,7.412516190171011e-06,1312,0.9,0.5,,13,513
0,7.412514390409287e-06,1313,0.9,0.5,,13,5013
0,7.4125908654596265e-06,1314,0.9,0.6,,13,13
0,7.4125826204042575e-06,1315,0.9,0.6,,13,15
0,7.412562911090409e-06,1316,0.9,0.6,,13,23
0,7.4125373039915665e-06,1317,0.9,0.6,,13,63
0,7.412523398581069e-06,1318,0.9,0.6,,13,513
0,7.412521600346961e-06,1319,0.9,0.6,,13,5013
0,7.412597193569191e-06,1320,0.9,0.7,,13,13
0,7.412588675129619e-06,1321,0.9,0.7,,13,15
0,7.41256845983704e-06,1322,0.9,0.7,,13,23
0,7.412542501779846e-06,1323,0.9,0.7,,13,63
0,7.412528548674458e-06,1324,0.9,0.7,,13,513
0,7.412526751538628e-06,1325,0.9,0.7,,13,5013
0,7.4126019686733255e-06,1326,0.9,0.8,,13,13
0,7.412593235944565e-06,1327,0.9,0.8,,13,15
0,7.412572627699016e-06,1328,0.9,0.8,,13,23
0,7.41254640103206e-06,1329,0.9,0.8,,13,63
0,7.412532411910937e-06,1330,0.9,0.8,,13,513
0,7.412530615601619e-06,1331,0.9,0.8,,13,5013
0,7.412605700567186e-06,1332,0.9,0.9,,13,13
0,7.412596795390548e-06,1333,0.9,0.9,,13,15
0,7.412575873185492e-06,1334,0.9,0.9,,13,23
0,7.412549434322522e-06,1335,0.9,0.9,,13,63
0,7.412535417046187e-06,1336,0.9,0.9,,13,513
0,7.412533621378286e-06,1337,0.9,0.9,,13,5013
0,7.4126086977477485e-06,1338,0.9,1.0,,13,13
0,7.412599650813215e-06,1339,0.9,1.0,,13,15
0,7.412578472021487e-06,1340,0.9,1.0,,13,23
0,7.4125518612950865e-06,1341,0.9,1.0,,13,63
0,7.4125378213983025e-06,1342,0.9,1.0,,13,513
0,7.412536026250035e-06,1343,0.9,1.0,,13,5013
0,7.412630609871241e-06,1344,0.9,5.0,,13,13
0,7.412620431585906e-06,1345,0.9,5.0,,13,15
0,7.412597250658327e-06,1346,0.9,5.0,,13,23
0,7.412569344360216e-06,1347,0.9,5.0,,13,63
0,7.412555139163446e-06,1348,0.9,5.0,,13,513
0,7.412553347742279e-06,1349,0.9,5.0,,13,5013
0,7.412633393383966e-06,1350,0.9,10.0,,13,13
0,7.41262305852431e-06,1351,0.9,10.0,,13,15
0,7.412599606612359e-06,1352,0.9,10.0,,13,23
0,7.412571530845606e-06,1353,0.9,10.0,,13,63
0,7.412557304664819e-06,1354,0.9,10.0,,13,513
0,7.4125555137275664e-06,1355,0.9,10.0,,13,5013
0,7.412634789162732e-06,1356,0.9,20.0,,13,13
0,7.4126243746132015e-06,1357,0.9,20.0,,13,15
0,7.4126007853362346e-06,1358,0.9,20.0,,13,23
0,7.412572624186989e-06,1359,0.9,20.0,,13,63
0,7.4125583874601285e-06,1360,0.9,20.0,,13,513
0,7.412556596695962e-06,1361,0.9,20.0,,13,5013
0,7.412635627891671e-06,1362,0.9,50.0,,13,13
0,7.4126251651216505e-06,1363,0.9,50.0,,13,15
0,7.412601492795812e-06,1364,0.9,50.0,,13,23
0,7.412573280142257e-06,1365,0.9,50.0,,13,63
0,7.412559037122794e-06,1366,0.9,50.0,,13,513
0,7.4125572465167554e-06,1367,0.9,50.0,,13,5013
0,7.418450421849479e-06,1368,0.99,1e-06,,13,13
0,7.418450421849475e-06,1369,0.99,1e-06,,13,15
0,7.418450421849481e-06,1370,0.99,1e-06,,13,23
0,7.418450421849474e-06,1371,0.99,1e-06,,13,63
0,7.418450421849463e-06,1372,0.99,1e-06,,13,513
0,7.4184504218493935e-06,1373,0.99,1e-06,,13,5013
0,7.4185408441486015e-06,1374,0.99,1e-05,,13,13
0,7.418540844148615e-06,1375,0.99,1e-05,,13,15
0,7.418540844148617e-06,1376,0.99,1e-05,,13,23
0,7.418540844148607e-06,1377,0.99,1e-05,,13,63
0,7.418540844148422e-06,1378,0.99,1e-05,,13,513
0,7.418540844146943e-06,1379,0.99,1e-05,,13,5013
0,7.4185546770974615e-06,1380,0.99,0.0001,,13,13
0,7.418554677097436e-06,1381,0.99,0.0001,,13,15
0,7.4185546770973624e-06,1382,0.99,0.0001,,13,23
0,7.418554677096836e-06,1383,0.99,0.0001,,13,63
0,7.418554677091724e-06,1384,0.99,0.0001,,13,513
0,7.418554677057342e-06,1385,0.99,0.0001,,13,5013
0,7.41855652088913e-06,1386,0.99,0.001,,13,13
0,7.418556520887366e-06,1387,0.99,0.001,,13,15
0,7.418556520880307e-06,1388,0.99,0.001,,13,23
0,7.418556520848365e-06,1389,0.99,0.001,,13,63
0,7.4185565206027e-06,1390,0.99,0.001,,13,513
0,7.418556520165469e-06,1391,0.99,0.001,,13,5013
0,7.418556722027297e-06,1392,0.99,0.01,,13,13
0,7.418556721899176e-06,1393,0.99,0.01,,13,15
0,7.418556721424506e-06,1394,0.99,0.01,,13,23
0,7.418556719742883e-06,1395,0.99,0.01,,13,63
0,7.418556715929629e-06,1396,0.99,0.01,,13,513
0,7.418556714703717e-06,1397,0.99,0.01,,13,5013
0,7.418556770878382e-06,1398,0.99,0.1,,13,13
0,7.418556767934498e-06,1399,0.99,0.1,,13,15
0,7.418556759760773e-06,1400,0.99,0.1,,13,23
0,7.418556745694879e-06,1401,0.99,0.1,,13,63
0,7.418556735701529e-06,1402,0.99,0.1,,13,513
0,7.418556734232995e-06,1403,0.99,0.1,,13,5013
0,7.418556782252736e-06,1404,0.99,0.2,,13,13
0,7.41855677757444e-06,1405,0.99,0.2,,13,15
0,7.418556765478066e-06,1406,0.99,0.2,,13,23
0,7.4185567476414e-06,1407,0.99,0.2,,13,63
0,7.418556736783266e-06,1408,0.99,0.2,,13,513
0,7.4185567353675715e-06,1409,0.99,0.2,,13,5013
0,7.418556787446694e-06,1410,0.99,0.3,,13,13
0,7.418556781798137e-06,1411,0.99,0.3,,13,15
0,7.418556767797204e-06,1412,0.99,0.3,,13,23
0,7.418556748315297e-06,1413,0.99,0.3,,13,63
0,7.418556737214097e-06,1414,0.99,0.3,,13,513
0,7.418556735732169e-06,1415,0.99,0.3,,13,5013
0,7.418556790432527e-06,1416,0.99,0.4,,13,13
0,7.418556784185162e-06,1417,0.99,0.4,,13,15
0,7.418556769044215e-06,1418,0.99,0.4,,13,23
0,7.418556748655707e-06,1419,0.99,0.4,,13,63
0,7.418556737355161e-06,1420,0.99,0.4,,13,513
0,7.418556735844761e-06,1421,0.99,0.4,,13,5013
0,7.41855679238114e-06,1422,0.99,0.5,,13,13
0,7.418556785724168e-06,1423,0.99,0.5,,13,15
0,7.418556769843552e-06,1424,0.99,0.5,,13,23
0,7.41855674891685e-06,1425,0.99,0.5,,13,63
0,7.418556737411246e-06,1426,0.99,0.5,,13,513
0,7.418556735886068e-06,1427,0.99,0.5,,13,5013
0,7.4185567937779785e-06,1428,0.99,0.6,,13,13
0,7.418556786793876e-06,1429,0.99,0.6,,13,15
0,7.418556770319498e-06,1430,0.99,0.6,,13,23
0,7.4185567490645966e-06,1431,0.99,0.6,,13,63
0,7.418556737613999e-06,1432,0.99,0.6,,13,513
0,7.418556735983613e-06,1433,0.99,0.6,,13,5013
0,7.418556794897847e-06,1434,0.99,0.7,,13,13
0,7.418556787641892e-06,1435,0.99,0.7,,13,15
0,7.4185567706558814e-06,1436,0.99,0.7,,13,23
0,7.418556749177543e-06,1437,0.99,0.7,,13,63
0,7.418556737669617e-06,1438,0.99,0.7,,13,513
0,7.418556735805554e-06,1439,0.99,0.7,,13,5013
0,7.418556795623099e-06,1440,0.99,0.8,,13,13
0,7.41855678828947e-06,1441,0.99,0.8,,13,15
0,7.418556770897028e-06,1442,0.99,0.8,,13,23
