Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,jack_mse_mean,jack_mse_std,jack_mse_se
0,7.253365722714446e-06,1086,0.7,0.6,,13,13,7.918580949893002e-06,6.263155811127086e-07,6.263155811127086e-07
0,7.253037641598353e-06,1087,0.7,0.6,,13,15,7.918218337599749e-06,6.263215204487702e-07,6.263215204487702e-07
0,7.252242704241466e-06,1088,0.7,0.6,,13,23,7.917339724295315e-06,6.263359658690212e-07,6.263359658690212e-07
0,7.251186805478062e-06,1089,0.7,0.6,,13,63,7.916172664652385e-06,6.263552726718658e-07,6.263552726718658e-07
0,7.250602169528162e-06,1090,0.7,0.6,,13,513,7.915526472736418e-06,6.263660211055758e-07,6.263660211055758e-07
0,7.250525974882778e-06,1091,0.7,0.6,,13,5013,7.915442255193905e-06,6.263674250046461e-07,6.263674250046461e-07
0,7.254558933235541e-06,1092,0.7,0.7,,13,13,7.9198855459462e-06,6.264454887304277e-07,6.264454887304277e-07
0,7.254220166039472e-06,1093,0.7,0.7,,13,15,7.919511121105746e-06,6.264516395065115e-07,6.264516395065115e-07
0,7.253406587498165e-06,1094,0.7,0.7,,13,23,7.918611900060638e-06,6.264664683175264e-07,6.264664683175264e-07
0,7.2523415317595e-06,1095,0.7,0.7,,13,63,7.917434713473129e-06,6.264860027947011e-07,6.264860027947011e-07
0,7.251759338778173e-06,1096,0.7,0.7,,13,513,7.916791218453511e-06,6.264967394773677e-07,6.264967394773677e-07
0,7.251683851686779e-06,1097,0.7,0.7,,13,5013,7.91670778254186e-06,6.26498134624655e-07,6.26498134624655e-07
0,7.255457264390634e-06,1098,0.7,0.8,,13,13,7.92086770511341e-06,6.26543632195263e-07,6.26543632195263e-07
0,7.255110086304204e-06,1099,0.7,0.8,,13,15,7.920483982718183e-06,6.265499497084323e-07,6.265499497084323e-07
0,7.254282015349522e-06,1100,0.7,0.8,,13,23,7.919568740299263e-06,6.265650772738572e-07,6.265650772738572e-07
0,7.2532100081309345e-06,1101,0.7,0.8,,13,63,7.918383865782554e-06,6.265847854435425e-07,6.265847854435425e-07
0,7.252629693356244e-06,1102,0.7,0.8,,13,513,7.917742444227588e-06,6.265955126699704e-07,6.265955126699704e-07
0,7.252554740759543e-06,1103,0.7,0.8,,13,5013,7.917659598770631e-06,6.265969011798909e-07,6.265969011798909e-07
0,7.256158006877511e-06,1104,0.7,0.9,,13,13,7.92163381866485e-06,6.266203981839291e-07,6.266203981839291e-07
0,7.255804037439513e-06,1105,0.7,0.9,,13,15,7.921242588961208e-06,6.266268505255593e-07,6.266268505255593e-07
0,7.25496437716875e-06,1106,0.7,0.9,,13,23,7.920314534494947e-06,6.266422174288351e-07,6.266422174288351e-07
0,7.253886913239243e-06,1107,0.7,0.9,,13,63,7.919123625113303e-06,6.26662062470708e-07,6.26662062470708e-07
