outer_resampling_id,resampling_id,gid,train_mse,test_mse
6,18,477,7.265816004293645e-07,5.306821163803337e-05
7,0,477,7.510487962923105e-07,1.4872517496940612e-05
7,1,477,7.955325119755368e-07,9.712811574000193e-08
7,2,477,6.964268047296709e-07,3.436384446506409e-05
7,3,477,7.240925415263359e-07,2.5616266069419057e-05
7,4,419,7.135116208450289e-07,5.755157475345723e-05
7,5,477,7.95817013503212e-07,1.1215239845807056e-09
7,6,477,7.95433399408261e-07,1.3049130871757678e-07
7,7,477,7.911710011559332e-07,1.6712698490661156e-06
7,8,477,7.642164222968292e-07,1.1487431113791988e-05
7,9,477,7.894431413869924e-07,2.33526618058669e-06
7,10,477,7.948520435854391e-07,3.572574033855636e-07
7,11,477,6.994964477991726e-07,3.375882588181728e-05
7,12,477,7.77239352493417e-07,6.267386007677452e-06
7,13,477,7.955705292394102e-07,8.314700154961669e-08
7,14,477,7.759105225191227e-07,6.59060594339052e-06
7,15,468,4.53284149298225e-07,0.0001980294143482
7,16,477,7.408147173837577e-07,2.376381347289037e-05
7,17,477,7.957244709684072e-07,4.149485374924886e-08
7,18,477,6.711929659838947e-07,5.3927710736194e-05
8,0,412,7.707060649699851e-07,5.288702158154984e-05
8,1,477,8.411666015360111e-07,4.19295051808454e-07
8,2,477,7.275926383111217e-07,3.974995478358513e-05
8,3,477,7.542270938995233e-07,3.1557797969455056e-05
8,4,477,8.071111954581285e-07,1.3201503200653796e-05
8,5,477,8.424053153787856e-07,1.0911179457394572e-09
8,6,413,8.064408633047346e-07,5.431663449719946e-05
8,7,477,7.911710011559332e-07,1.805159791519302e-05
8,8,477,7.985183368544715e-07,1.5992756728642136e-05
8,9,477,8.297452339786025e-07,4.649401721862886e-06
8,10,477,8.382137279971775e-07,1.551892497799656e-06
8,11,477,7.612798209958318e-07,2.8480528352818763e-05
8,12,477,8.28461224215802e-07,4.708375831072669e-06
8,13,477,8.424075324574579e-07,3.8295602641102616e-10
8,14,477,8.260601122197686e-07,5.414093387634687e-06
8,15,477,5.136688640181527e-07,0.0001424653631045
8,16,477,7.87086532748417e-07,2.3900529774955856e-05
8,17,477,8.422686847705125e-07,6.051065997852892e-08
8,18,477,7.203459737854041e-07,5.281965607049081e-05
9,0,412,7.486728540068244e-07,5.167225481188893e-05
9,1,477,8.088851438868617e-07,6.171462882847245e-07
9,2,477,6.892219972027376e-07,4.2090388559649495e-05
9,3,477,7.152558889943195e-07,3.41981374876706e-05
9,4,477,7.805659903241351e-07,1.1292952289826643e-05
9,5,477,8.107092040922134e-07,1.078761957638093e-09
9,6,477,8.086616986653124e-07,6.922422156915446e-07
9,7,477,7.642164222968292e-07,1.639583462525523e-05
9,8,477,7.985183368544715e-07,4.398057146622371e-06
9,9,477,7.948409483576642e-07,5.835271134254264e-06
9,10,477,8.045321462569875e-07,2.289729861021485e-06
9,11,477,7.354349521457754e-07,2.644914662872054e-05
9,12,477,7.984743631785534e-07,4.133137911632208e-06
9,13,477,8.106877626248195e-07,8.247102139979276e-09
9,14,477,7.957235875821568e-07,4.964961809323788e-06
9,15,477,4.843210006135411e-07,0.0001414523010789
9,16,477,7.552602844542988e-07,2.3956749726672135e-05
9,17,477,8.105520882124207e-07,6.934878133752457e-08
9,18,477,6.896941453539752e-07,5.236865686878924e-05
10,0,412,7.811609002471082e-07,5.3419390338403945e-05
10,1,477,8.385015916206979e-07,4.539231812886898e-07
10,2,477,7.236756827712369e-07,4.026599961667688e-05
10,3,477,7.501842075515349e-07,3.214503250730327e-05
10,4,477,8.054590487634931e-07,1.289489874011151e-05
10,5,477,8.398419234435695e-07,1.0888047444453768e-09
10,6,477,8.383059255186124e-07,5.197459019652237e-07
10,7,477,7.894431413869924e-07,1.7783939282198612e-05
10,8,477,8.297452339786025e-07,3.645582186293905e-06
10,9,477,7.948409483576642e-07,1.6433877654213177e-05
10,10,477,8.352989749201124e-07,1.6859826859860755e-06
10,11,477,7.597234243056536e-07,2.81674440639341e-05
10,12,477,8.262167919586927e-07,4.604016044571902e-06
10,13,477,8.398452806796085e-07,1.0896167741766499e-12
10,14,477,8.237496880050125e-07,5.332343949145469e-06
10,15,477,5.11528838804438e-07,0.0001422896322683
10,16,477,7.844987972085583e-07,2.391106713004116e-05
10,17,477,8.397015712407266e-07,6.211669261473672e-08
10,18,477,7.179748481283063e-07,5.2737977007585904e-05
11,0,412,7.881797121868323e-07,5.439498660939881e-05
11,1,477,8.461986429675782e-07,3.803675505467573e-07
11,2,477,7.337976954922032e-07,3.936862708056035e-05
11,3,477,7.605205065043248e-07,3.1143261362319194e-05
11,4,477,8.106463601985464e-07,1.3769060628641872e-05
11,5,477,8.473208938926566e-07,1.0939462458401155e-09
11,6,477,8.460175031250231e-07,4.41340923170101e-07
11,7,477,7.948520435854391e-07,1.852559471471192e-05
11,8,477,8.382137279971775e-07,3.290981474737744e-06
11,9,477,8.045321462569875e-07,1.563961065711601e-05
11,10,477,8.352989749201124e-07,4.429334598147962e-06
11,11,477,7.646480485686415e-07,2.908231669483444e-05
11,12,477,8.329554395523492e-07,4.8555319635159485e-06
11,13,477,8.473182518446767e-07,2.004495375312132e-09
11,14,477,8.306475789693936e-07,5.525704300629848e-06
11,15,477,5.180200230808434e-07,0.0001427208728261
11,16,477,7.920316911994847e-07,2.388778710119307e-05
11,17,477,8.471887390545247e-07,5.8580630076050054e-08
11,18,477,7.250172840595458e-07,5.2927505598769296e-05
12,0,412,6.952794748078828e-07,5.920804014135492e-05
12,1,477,7.651199457874749e-07,6.746238709541143e-08
12,2,477,6.682119313630968e-07,3.356637692541901e-05
12,3,477,6.959838973023365e-07,2.4753913419874943e-05
12,4,477,7.133560083793504e-07,1.9366058374807345e-05
