Unnamed: 0,cdens,knum,ksig,type_complex,alph_leak,eps,num_complex,grid_id,save_path,grid_id_old,jack_mse_mean,jack_mse_std,jack_mse_se
200,8,2,0.875,8,0.0,0.001,2.6666666666666665,200,,0,1.5100072847464727e-05,1.1459514140908024e-06,1.1459514140908024e-06
201,8,2,0.875,8,0.0,0.0001,2.6666666666666665,201,,1,1.599121505016055e-05,1.2373959341241791e-06,1.2373959341241791e-06
202,8,2,0.875,8,0.0,1e-05,2.6666666666666665,202,,2,1.6840133611637618e-05,1.3200776896026266e-06,1.3200776896026266e-06
203,8,2,0.875,8,0.0,1e-06,2.6666666666666665,203,,3,1.750588685890692e-05,1.3822298760601294e-06,1.3822298760601294e-06
204,8,2,0.875,8,0.01,0.1,2.6666666666666665,204,,4,3.871676500565105e-06,1.784834186862524e-07,1.784834186862524e-07
205,8,2,0.875,8,0.01,0.01,2.6666666666666665,205,,5,5.823060873206006e-06,3.4740046791397677e-07,3.4740046791397677e-07
206,8,2,0.875,8,0.01,0.001,2.6666666666666665,206,,6,7.664090249824647e-06,4.6873504672011303e-07,4.6873504672011303e-07
207,8,2,0.875,8,0.01,0.0001,2.6666666666666665,207,,7,9.60989710352958e-06,6.288827289304713e-07,6.288827289304713e-07
208,8,2,0.875,8,0.01,1e-05,2.6666666666666665,208,,0,1.1110150487324938e-05,7.644196821086281e-07,7.644196821086281e-07
209,8,2,0.875,8,0.01,1e-06,2.6666666666666665,209,,1,1.2283121386578304e-05,8.723503630767106e-07,8.723503630767106e-07
210,8,2,0.875,8,0.1,0.1,2.6666666666666665,210,,2,2.851299311495804e-06,3.2688183202328933e-07,3.2688183202328933e-07
211,8,2,0.875,8,0.1,0.01,2.6666666666666665,211,,3,1.8891204115615408e-06,1.476609678154972e-07,1.476609678154972e-07
212,8,2,0.875,8,0.1,0.001,2.6666666666666665,212,,4,1.879975537393868e-06,8.286238871688608e-08,8.286238871688608e-08
213,8,2,0.875,8,0.1,0.0001,2.6666666666666665,213,,5,1.827353443983765e-06,8.848430659715422e-08,8.848430659715422e-08
214,8,2,0.875,8,0.1,1e-05,2.6666666666666665,214,,6,1.762766351809777e-06,9.284995570708766e-08,9.284995570708766e-08
215,8,2,0.875,8,0.1,1e-06,2.6666666666666665,215,,7,1.7234696850360302e-06,9.205462443673716e-08,9.205462443673716e-08
216,8,2,0.875,8,0.2,0.1,2.6666666666666665,216,,0,4.452293549432041e-06,3.90824217873657e-07,3.90824217873657e-07
217,8,2,0.875,8,0.2,0.01,2.6666666666666665,217,,1,2.800341658296507e-06,2.677211134854474e-07,2.677211134854474e-07
218,8,2,0.875,8,0.2,0.001,2.6666666666666665,218,,2,2.2199016088447684e-06,1.3262694590911432e-07,1.3262694590911432e-07
219,8,2,0.875,8,0.2,0.0001,2.6666666666666665,219,,3,2.199635291382675e-06,1.12698648221863e-07,1.12698648221863e-07
220,8,2,0.875,8,0.2,1e-05,2.6666666666666665,220,,4,2.1624409987699463e-06,1.0954264061220625e-07,1.0954264061220625e-07
221,8,2,0.875,8,0.2,1e-06,2.6666666666666665,221,,5,2.079611226667252e-06,1.068934325956534e-07,1.068934325956534e-07
222,8,2,0.875,8,0.3,0.1,2.6666666666666665,222,,6,6.082568252856398e-06,4.437354620037558e-07,4.437354620037558e-07
223,8,2,0.875,8,0.3,0.01,2.6666666666666665,223,,7,3.9729665697676745e-06,3.772735064695547e-07,3.772735064695547e-07
224,8,2,0.875,8,0.3,0.001,2.6666666666666665,224,,0,2.602116570804016e-06,1.8672600062476785e-07,1.8672600062476785e-07
225,8,2,0.875,8,0.3,0.0001,2.6666666666666665,225,,1,2.4298912034171504e-06,1.4244568491426237e-07,1.4244568491426237e-07
226,8,2,0.875,8,0.3,1e-05,2.6666666666666665,226,,2,2.4433275130298254e-06,1.3260588262079244e-07,1.3260588262079244e-07
227,8,2,0.875,8,0.3,1e-06,2.6666666666666665,227,,3,2.436628613691866e-06,1.2977598510402775e-07,1.2977598510402775e-07
228,8,2,0.875,8,0.4,0.1,2.6666666666666665,228,,4,7.871409372757303e-06,5.426428336665744e-07,5.426428336665744e-07
229,8,2,0.875,8,0.4,0.01,2.6666666666666665,229,,5,4.924445964383857e-06,4.549371147215064e-07,4.549371147215064e-07
230,8,2,0.875,8,0.4,0.001,2.6666666666666665,230,,6,3.209974805063277e-06,2.5158477976072437e-07,2.5158477976072437e-07
231,8,2,0.875,8,0.4,0.0001,2.6666666666666665,231,,7,2.6815612518150494e-06,1.7550766084528234e-07,1.7550766084528234e-07
232,8,2,0.875,8,0.4,1e-05,2.6666666666666665,232,,0,2.708826110655294e-06,1.5810935883573944e-07,1.5810935883573944e-07
233,8,2,0.875,8,0.4,1e-06,2.6666666666666665,233,,1,2.746443701654693e-06,1.529577237390658e-07,1.529577237390658e-07
234,8,2,0.875,8,0.5,0.1,2.6666666666666665,234,,2,1.0124817108292718e-05,7.053965862279061e-07,7.053965862279061e-07
235,8,2,0.875,8,0.5,0.01,2.6666666666666665,235,,3,5.548686888993855e-06,4.972558826160281e-07,4.972558826160281e-07
236,8,2,0.875,8,0.5,0.001,2.6666666666666665,236,,4,4.025184912797981e-06,3.252693265198601e-07,3.252693265198601e-07
237,8,2,0.875,8,0.5,0.0001,2.6666666666666665,237,,5,3.051789128061091e-06,2.1549626378088175e-07,2.1549626378088175e-07
238,8,2,0.875,8,0.5,1e-05,2.6666666666666665,238,,6,2.927326821605249e-06,1.887799268031103e-07,1.887799268031103e-07
239,8,2,0.875,8,0.5,1e-06,2.6666666666666665,239,,7,2.955343074357328e-06,1.7768891164784258e-07,1.7768891164784258e-07
240,8,2,0.875,8,0.6,0.1,2.6666666666666665,240,,0,1.3025714294269339e-05,9.465158448451584e-07,9.465158448451584e-07
241,8,2,0.875,8,0.6,0.01,2.6666666666666665,241,,1,5.896771952416409e-06,5.113793069544901e-07,5.113793069544901e-07
242,8,2,0.875,8,0.6,0.001,2.6666666666666665,242,,2,4.8438237575979474e-06,3.9504067185711727e-07,3.9504067185711727e-07
243,8,2,0.875,8,0.6,0.0001,2.6666666666666665,243,,3,3.683529352500238e-06,2.67575198345434e-07,2.67575198345434e-07
244,8,2,0.875,8,0.6,1e-05,2.6666666666666665,244,,4,3.272913466937008e-06,2.2787761427068195e-07,2.2787761427068195e-07
245,8,2,0.875,8,0.6,1e-06,2.6666666666666665,245,,5,3.171938003130573e-06,2.113417666220496e-07,2.113417666220496e-07
246,8,2,0.875,8,0.7,0.1,2.6666666666666665,246,,6,1.641942167560574e-05,1.2480331302946365e-06,1.2480331302946365e-06
247,8,2,0.875,8,0.7,0.01,2.6666666666666665,247,,7,6.070466825102343e-06,5.065144259909341e-07,5.065144259909341e-07
248,8,2,0.875,8,0.7,0.001,2.6666666666666665,248,,0,5.459052906784441e-06,4.4340571544234844e-07,4.4340571544234844e-07
249,8,2,0.875,8,0.7,0.0001,2.6666666666666665,249,,1,4.603280116910386e-06,3.293450976972542e-07,3.293450976972542e-07
250,8,2,0.875,8,0.7,1e-05,2.6666666666666665,250,,2,4.037458326673615e-06,2.7655778085170473e-07,2.7655778085170473e-07
251,8,2,0.875,8,0.7,1e-06,2.6666666666666665,251,,3,3.7293487473670604e-06,2.5536790861547444e-07,2.5536790861547444e-07
252,8,2,0.875,8,0.8,0.1,2.6666666666666665,252,,4,1.972855356108848e-05,1.5414552835382738e-06,1.5414552835382738e-06
253,8,2,0.875,8,0.8,0.01,2.6666666666666665,253,,5,6.555815130486567e-06,5.070101173278291e-07,5.070101173278291e-07
254,8,2,0.875,8,0.8,0.001,2.6666666666666665,254,,6,5.844778012871551e-06,4.548260618014028e-07,4.548260618014028e-07
255,8,2,0.875,8,0.8,0.0001,2.6666666666666665,255,,7,5.448062301825486e-06,3.8445144292949507e-07,3.8445144292949507e-07
256,8,2,0.875,8,0.8,1e-05,2.6666666666666665,256,,0,5.0083940844167854e-06,3.3259956855995344e-07,3.3259956855995344e-07
257,8,2,0.875,8,0.8,1e-06,2.6666666666666665,257,,1,4.622807452943004e-06,3.0445636611948936e-07,3.0445636611948936e-07
258,8,2,0.875,8,0.9,0.1,2.6666666666666665,258,,2,2.216489374222106e-05,1.7470943360059224e-06,1.7470943360059224e-06
259,8,2,0.875,8,0.9,0.01,2.6666666666666665,259,,3,1.0091382931959212e-05,7.006142366228782e-07,7.006142366228782e-07
260,8,2,0.875,8,0.9,0.001,2.6666666666666665,260,,4,5.830012380910143e-06,4.1854761171995594e-07,4.1854761171995594e-07
261,8,2,0.875,8,0.9,0.0001,2.6666666666666665,261,,5,6.219802770979219e-06,4.2125714071319243e-07,4.2125714071319243e-07
262,8,2,0.875,8,0.9,1e-05,2.6666666666666665,262,,6,6.072126940561306e-06,3.9057141199134906e-07,3.9057141199134906e-07
263,8,2,0.875,8,0.9,1e-06,2.6666666666666665,263,,7,5.875247327620776e-06,3.675439297101854e-07,3.675439297101854e-07
264,8,2,0.9,8,0.0,0.1,2.6666666666666665,264,,0,2.728075596299682e-05,2.1278168079188875e-06,2.1278168079188875e-06
265,8,2,0.9,8,0.0,0.01,2.6666666666666665,265,,1,1.7070635307187955e-05,1.3522036485014546e-06,1.3522036485014546e-06
266,8,2,0.9,8,0.0,0.001,2.6666666666666665,266,,2,1.4894364776328897e-05,1.1604977421023152e-06,1.1604977421023152e-06
267,8,2,0.9,8,0.0,0.0001,2.6666666666666665,267,,3,1.6017005029528185e-05,1.2546134558500133e-06,1.2546134558500133e-06
268,8,2,0.9,8,0.0,1e-05,2.6666666666666665,268,,4,1.6884312609210365e-05,1.3322212339723046e-06,1.3322212339723046e-06
269,8,2,0.9,8,0.0,1e-06,2.6666666666666665,269,,5,1.7398252961079772e-05,1.3791047368214573e-06,1.3791047368214573e-06
270,8,2,0.9,8,0.01,0.1,2.6666666666666665,270,,6,3.867330665437592e-06,1.9731143534905e-07,1.9731143534905e-07
271,8,2,0.9,8,0.01,0.01,2.6666666666666665,271,,7,5.370220839657861e-06,3.2770523755428147e-07,3.2770523755428147e-07
272,8,2,0.9,8,0.01,0.001,2.6666666666666665,272,,0,7.363048131087644e-06,4.707311046473465e-07,4.707311046473465e-07
273,8,2,0.9,8,0.01,0.0001,2.6666666666666665,273,,1,9.615649401774966e-06,6.503560117081766e-07,6.503560117081766e-07
274,8,2,0.9,8,0.01,1e-05,2.6666666666666665,274,,2,1.1096105794991022e-05,7.76890881278075e-07,7.76890881278075e-07
275,8,2,0.9,8,0.01,1e-06,2.6666666666666665,275,,3,1.2060201245171813e-05,8.616809716320552e-07,8.616809716320552e-07
276,8,2,0.9,8,0.1,0.1,2.6666666666666665,276,,4,3.0372711116316727e-06,3.499780590058593e-07,3.499780590058593e-07
277,8,2,0.9,8,0.1,0.01,2.6666666666666665,277,,5,1.642419062685701e-06,1.6768298327385838e-07,1.6768298327385838e-07
278,8,2,0.9,8,0.1,0.001,2.6666666666666665,278,,6,1.3567782833948675e-06,8.135400626126327e-08,8.135400626126327e-08
279,8,2,0.9,8,0.1,0.0001,2.6666666666666665,279,,7,1.3318998885047998e-06,8.417432752437022e-08,8.417432752437022e-08
280,8,2,0.9,8,0.1,1e-05,2.6666666666666665,280,,0,1.3155818753126326e-06,7.428829704931314e-08,7.428829704931314e-08
281,8,2,0.9,8,0.1,1e-06,2.6666666666666665,281,,1,1.3502529537339434e-06,6.699499149350082e-08,6.699499149350082e-08
282,8,2,0.9,8,0.2,0.1,2.6666666666666665,282,,2,4.9190655165832465e-06,3.916959434542953e-07,3.916959434542953e-07
283,8,2,0.9,8,0.2,0.01,2.6666666666666665,283,,3,2.805145288206038e-06,2.9810147283177396e-07,2.9810147283177396e-07
284,8,2,0.9,8,0.2,0.001,2.6666666666666665,284,,4,1.9024793181621034e-06,1.2730784049967585e-07,1.2730784049967585e-07
285,8,2,0.9,8,0.2,0.0001,2.6666666666666665,285,,5,1.8936265703472206e-06,1.1567331493420224e-07,1.1567331493420224e-07
286,8,2,0.9,8,0.2,1e-05,2.6666666666666665,286,,6,1.8511843121757115e-06,1.0942519177019292e-07,1.0942519177019292e-07
287,8,2,0.9,8,0.2,1e-06,2.6666666666666665,287,,7,1.7853435872577618e-06,1.0279834533273897e-07,1.0279834533273897e-07
288,8,2,0.9,8,0.3,0.1,2.6666666666666665,288,,0,6.981403857166512e-06,4.780105359924981e-07,4.780105359924981e-07
289,8,2,0.9,8,0.3,0.01,2.6666666666666665,289,,1,3.979057733244475e-06,4.0024049270000367e-07,4.0024049270000367e-07
290,8,2,0.9,8,0.3,0.001,2.6666666666666665,290,,2,2.407599990941175e-06,1.7299080397497586e-07,1.7299080397497586e-07
291,8,2,0.9,8,0.3,0.0001,2.6666666666666665,291,,3,2.342578690888947e-06,1.5076055351849666e-07,1.5076055351849666e-07
292,8,2,0.9,8,0.3,1e-05,2.6666666666666665,292,,4,2.3464555163664695e-06,1.451574622208722e-07,1.451574622208722e-07
293,8,2,0.9,8,0.3,1e-06,2.6666666666666665,293,,5,2.327900004850526e-06,1.4570901073626966e-07,1.4570901073626966e-07
294,8,2,0.9,8,0.4,0.1,2.6666666666666665,294,,6,9.249419979271796e-06,6.337873275276342e-07,6.337873275276342e-07
295,8,2,0.9,8,0.4,0.01,2.6666666666666665,295,,7,4.817495652592901e-06,4.5792744692210016e-07,4.5792744692210016e-07
296,8,2,0.9,8,0.4,0.001,2.6666666666666665,296,,0,3.0255942768485566e-06,2.2711084352823663e-07,2.2711084352823663e-07
297,8,2,0.9,8,0.4,0.0001,2.6666666666666665,297,,1,2.812460123519419e-06,1.9116449762484322e-07,1.9116449762484322e-07
298,8,2,0.9,8,0.4,1e-05,2.6666666666666665,298,,2,2.8690952316572e-06,1.8561995363062736e-07,1.8561995363062736e-07
299,8,2,0.9,8,0.4,1e-06,2.6666666666666665,299,,3,2.886474640909122e-06,1.8722504210762907e-07,1.8722504210762907e-07
300,8,2,0.9,8,0.5,0.1,2.6666666666666665,300,,4,1.186773411693153e-05,8.45883537159057e-07,8.45883537159057e-07
301,8,2,0.9,8,0.5,0.01,2.6666666666666665,301,,5,5.343537004756871e-06,4.802738121504633e-07,4.802738121504633e-07
302,8,2,0.9,8,0.5,0.001,2.6666666666666665,302,,6,3.783849048231287e-06,2.872479440454817e-07,2.872479440454817e-07
303,8,2,0.9,8,0.5,0.0001,2.6666666666666665,303,,7,3.24446241364175e-06,2.3024867979938447e-07,2.3024867979938447e-07
304,8,2,0.9,8,0.5,1e-05,2.6666666666666665,304,,0,3.2968084415220183e-06,2.244889037684952e-07,2.244889037684952e-07
305,8,2,0.9,8,0.5,1e-06,2.6666666666666665,305,,1,3.3732823407478126e-06,2.2585702841557795e-07,2.2585702841557795e-07
306,8,2,0.9,8,0.6,0.1,2.6666666666666665,306,,2,1.4806849615264403e-05,1.1036688528116537e-06,1.1036688528116537e-06
307,8,2,0.9,8,0.6,0.01,2.6666666666666665,307,,3,5.670443050878505e-06,4.797292874587054e-07,4.797292874587054e-07
308,8,2,0.9,8,0.6,0.001,2.6666666666666665,308,,4,4.588171824921587e-06,3.448580581899699e-07,3.448580581899699e-07
309,8,2,0.9,8,0.6,0.0001,2.6666666666666665,309,,5,3.8054570213318333e-06,2.701983816719745e-07,2.701983816719745e-07
310,8,2,0.9,8,0.6,1e-05,2.6666666666666665,310,,6,3.739996107808466e-06,2.639604992635265e-07,2.639604992635265e-07
311,8,2,0.9,8,0.6,1e-06,2.6666666666666665,311,,7,3.815790395753445e-06,2.635517704646538e-07,2.635517704646538e-07
312,8,2,0.9,8,0.7,0.1,2.6666666666666665,312,,0,1.7808669104991807e-05,1.374981625822051e-06,1.374981625822051e-06
313,8,2,0.9,8,0.7,0.01,2.6666666666666665,313,,1,5.946493260832328e-06,4.6534183622500324e-07,4.6534183622500324e-07
314,8,2,0.9,8,0.7,0.001,2.6666666666666665,314,,2,5.3653386591356115e-06,3.9463822318055365e-07,3.9463822318055365e-07
315,8,2,0.9,8,0.7,0.0001,2.6666666666666665,315,,3,4.551383034304895e-06,3.127358216236398e-07,3.127358216236398e-07
316,8,2,0.9,8,0.7,1e-05,2.6666666666666665,316,,4,4.237100964425444e-06,2.9865699606514066e-07,2.9865699606514066e-07
317,8,2,0.9,8,0.7,1e-06,2.6666666666666665,317,,5,4.21412015909594e-06,2.9409102909477476e-07,2.9409102909477476e-07
318,8,2,0.9,8,0.8,0.1,2.6666666666666665,318,,6,2.0446507257187223e-05,1.6097894530672089e-06,1.6097894530672089e-06
319,8,2,0.9,8,0.8,0.01,2.6666666666666665,319,,7,6.7226192897384855e-06,4.7636863998788993e-07,4.7636863998788993e-07
320,8,2,0.9,8,0.8,0.001,2.6666666666666665,320,,0,6.003686283570667e-06,4.31291155613404e-07,4.31291155613404e-07
321,8,2,0.9,8,0.8,0.0001,2.6666666666666665,321,,1,5.3819605597774476e-06,3.595073399742097e-07,3.595073399742097e-07
322,8,2,0.9,8,0.8,1e-05,2.6666666666666665,322,,2,4.994967116842988e-06,3.326374187112609e-07,3.326374187112609e-07
323,8,2,0.9,8,0.8,1e-06,2.6666666666666665,323,,3,4.766620803766265e-06,3.2209084992312584e-07,3.2209084992312584e-07
324,8,2,0.9,8,0.9,0.1,2.6666666666666665,324,,4,2.227356273952543e-05,1.7657108772254682e-06,1.7657108772254682e-06
325,8,2,0.9,8,0.9,0.01,2.6666666666666665,325,,5,9.672410696522251e-06,6.71272498542349e-07,6.71272498542349e-07
326,8,2,0.9,8,0.9,0.001,2.6666666666666665,326,,6,6.3912401328988055e-06,4.4846802663315096e-07,4.4846802663315096e-07
327,8,2,0.9,8,0.9,0.0001,2.6666666666666665,327,,7,6.328325964663574e-06,4.079280707636018e-07,4.079280707636018e-07
328,8,2,0.9,8,0.9,1e-05,2.6666666666666665,328,,0,6.0749857119385775e-06,3.782007191802906e-07,3.782007191802906e-07
329,8,2,0.9,8,0.9,1e-06,2.6666666666666665,329,,1,5.885215263820194e-06,3.6510666133556717e-07,3.6510666133556717e-07
330,8,2,0.925,8,0.0,0.1,2.6666666666666665,330,,2,3.406430410147459e-05,2.445792679123301e-06,2.445792679123301e-06
331,8,2,0.925,8,0.0,0.01,2.6666666666666665,331,,3,1.9795966125464226e-05,1.6053180159770723e-06,1.6053180159770723e-06
332,8,2,0.925,8,0.0,0.001,2.6666666666666665,332,,4,1.55938180600733e-05,1.228320144260622e-06,1.228320144260622e-06
333,8,2,0.925,8,0.0,0.0001,2.6666666666666665,333,,5,1.6233888833801457e-05,1.2701821358449442e-06,1.2701821358449442e-06
334,8,2,0.925,8,0.0,1e-05,2.6666666666666665,334,,6,1.6707736882050036e-05,1.3119032330989142e-06,1.3119032330989142e-06
335,8,2,0.925,8,0.0,1e-06,2.6666666666666665,335,,7,1.68564516892636e-05,1.3260760614539597e-06,1.3260760614539597e-06
336,8,2,0.925,8,0.01,0.1,2.6666666666666665,336,,0,4.803948256530204e-06,3.4770755697920874e-07,3.4770755697920874e-07
337,8,2,0.925,8,0.01,0.01,2.6666666666666665,337,,1,6.1838069153800634e-06,3.878521069001062e-07,3.878521069001062e-07
338,8,2,0.925,8,0.01,0.001,2.6666666666666665,338,,2,7.709618728951561e-06,5.00229659042645e-07,5.00229659042645e-07
339,8,2,0.925,8,0.01,0.0001,2.6666666666666665,339,,3,9.651611097189249e-06,6.477493357775554e-07,6.477493357775554e-07
340,8,2,0.925,8,0.01,1e-05,2.6666666666666665,340,,4,1.0688795871757993e-05,7.355970607378116e-07,7.355970607378116e-07
341,8,2,0.925,8,0.01,1e-06,2.6666666666666665,341,,5,1.1175847918115787e-05,7.784653717256593e-07,7.784653717256593e-07
342,8,2,0.925,8,0.1,0.1,2.6666666666666665,342,,6,3.244505435613857e-06,3.789432886471365e-07,3.789432886471365e-07
343,8,2,0.925,8,0.1,0.01,2.6666666666666665,343,,7,1.623115216765445e-06,1.8384003962681726e-07,1.8384003962681726e-07
344,8,2,0.925,8,0.1,0.001,2.6666666666666665,344,,0,1.0576217151991442e-06,7.284041949365797e-08,7.284041949365797e-08
345,8,2,0.925,8,0.1,0.0001,2.6666666666666665,345,,1,9.880322539488009e-07,6.351034555483833e-08,6.351034555483833e-08
346,8,2,0.925,8,0.1,1e-05,2.6666666666666665,346,,2,9.518326170690895e-07,5.1663686091771213e-08,5.1663686091771213e-08
347,8,2,0.925,8,0.1,1e-06,2.6666666666666665,347,,3,9.632798508623207e-07,4.686610261707806e-08,4.686610261707806e-08
348,8,2,0.925,8,0.2,0.1,2.6666666666666665,348,,4,5.023215120568514e-06,4.0960390766513903e-07,4.0960390766513903e-07
349,8,2,0.925,8,0.2,0.01,2.6666666666666665,349,,5,2.955696360676103e-06,3.349795009970897e-07,3.349795009970897e-07
350,8,2,0.925,8,0.2,0.001,2.6666666666666665,350,,6,1.5917765634550413e-06,1.1561139729588853e-07,1.1561139729588853e-07
351,8,2,0.925,8,0.2,0.0001,2.6666666666666665,351,,7,1.460882034944237e-06,8.335495085160359e-08,8.335495085160359e-08
352,8,2,0.925,8,0.2,1e-05,2.6666666666666665,352,,0,1.320554803693156e-06,6.914116209642228e-08,6.914116209642228e-08
353,8,2,0.925,8,0.2,1e-06,2.6666666666666665,353,,1,1.2500823056326552e-06,6.12890591293114e-08,6.12890591293114e-08
354,8,2,0.925,8,0.3,0.1,2.6666666666666665,354,,2,7.013060953114356e-06,4.844249013041912e-07,4.844249013041912e-07
355,8,2,0.925,8,0.3,0.01,2.6666666666666665,355,,3,4.059411038700857e-06,4.3327642816922584e-07,4.3327642816922584e-07
356,8,2,0.925,8,0.3,0.001,2.6666666666666665,356,,4,2.0474558601646376e-06,1.5803484743926647e-07,1.5803484743926647e-07
357,8,2,0.925,8,0.3,0.0001,2.6666666666666665,357,,5,1.8482880409022086e-06,1.1174018417230818e-07,1.1174018417230818e-07
358,8,2,0.925,8,0.3,1e-05,2.6666666666666665,358,,6,1.7634007934891557e-06,9.847588781510241e-08,9.847588781510241e-08
359,8,2,0.925,8,0.3,1e-06,2.6666666666666665,359,,7,1.744758974282747e-06,9.81977973892729e-08,9.81977973892729e-08
360,8,2,0.925,8,0.4,0.1,2.6666666666666665,360,,0,9.215255200120544e-06,6.208945963550507e-07,6.208945963550507e-07
361,8,2,0.925,8,0.4,0.01,2.6666666666666665,361,,1,4.816470915534557e-06,4.862638383896896e-07,4.862638383896896e-07
362,8,2,0.925,8,0.4,0.001,2.6666666666666665,362,,2,2.5430977640575197e-06,2.054020272646111e-07,2.054020272646111e-07
363,8,2,0.925,8,0.4,0.0001,2.6666666666666665,363,,3,2.1785606171920397e-06,1.4391908471238737e-07,1.4391908471238737e-07
364,8,2,0.925,8,0.4,1e-05,2.6666666666666665,364,,4,2.138554127193665e-06,1.2959629615474925e-07,1.2959629615474925e-07
365,8,2,0.925,8,0.4,1e-06,2.6666666666666665,365,,5,2.1587306568193388e-06,1.3366336346580527e-07,1.3366336346580527e-07
366,8,2,0.925,8,0.5,0.1,2.6666666666666665,366,,6,1.1782757546062186e-05,8.183683592446541e-07,8.183683592446541e-07
367,8,2,0.925,8,0.5,0.01,2.6666666666666665,367,,7,5.4029579811492825e-06,5.150883668146478e-07,5.150883668146478e-07
368,8,2,0.925,8,0.5,0.001,2.6666666666666665,368,,0,3.20826435210924e-06,2.598839522437537e-07,2.598839522437537e-07
369,8,2,0.925,8,0.5,0.0001,2.6666666666666665,369,,1,2.5437004537552253e-06,1.777271859381778e-07,1.777271859381778e-07
370,8,2,0.925,8,0.5,1e-05,2.6666666666666665,370,,2,2.4947976491401743e-06,1.5909069732256088e-07,1.5909069732256088e-07
371,8,2,0.925,8,0.5,1e-06,2.6666666666666665,371,,3,2.507054201591501e-06,1.6016521889001302e-07,1.6016521889001302e-07
372,8,2,0.925,8,0.6,0.1,2.6666666666666665,372,,4,1.4717717965301603e-05,1.0726912710115456e-06,1.0726912710115456e-06
373,8,2,0.925,8,0.6,0.01,2.6666666666666665,373,,5,5.898677944481323e-06,5.298012970519777e-07,5.298012970519777e-07
374,8,2,0.925,8,0.6,0.001,2.6666666666666665,374,,6,3.950561467948117e-06,3.183169507525837e-07,3.183169507525837e-07
375,8,2,0.925,8,0.6,0.0001,2.6666666666666665,375,,7,2.987006020151983e-06,2.114310319150884e-07,2.114310319150884e-07
376,8,2,0.925,8,0.6,1e-05,2.6666666666666665,376,,0,2.9122709115387363e-06,1.9107775244823783e-07,1.9107775244823783e-07
377,8,2,0.925,8,0.6,1e-06,2.6666666666666665,377,,1,2.958074803354594e-06,1.91481347785219e-07,1.91481347785219e-07
378,8,2,0.925,8,0.7,0.1,2.6666666666666665,378,,2,1.7773553998474327e-05,1.3509081522500128e-06,1.3509081522500128e-06
379,8,2,0.925,8,0.7,0.01,2.6666666666666665,379,,3,6.4378256975028165e-06,5.405105038664351e-07,5.405105038664351e-07
380,8,2,0.925,8,0.7,0.001,2.6666666666666665,380,,4,4.7069943915737315e-06,3.7530469796847505e-07,3.7530469796847505e-07
381,8,2,0.925,8,0.7,0.0001,2.6666666666666665,381,,5,3.549939773374383e-06,2.519270084325025e-07,2.519270084325025e-07
382,8,2,0.925,8,0.7,1e-05,2.6666666666666665,382,,6,3.3895314154165467e-06,2.2836539279548963e-07,2.2836539279548963e-07
383,8,2,0.925,8,0.7,1e-06,2.6666666666666665,383,,7,3.4328288700094443e-06,2.244748994151993e-07,2.244748994151993e-07
384,8,2,0.925,8,0.8,0.1,2.6666666666666665,384,,0,2.050001767730885e-05,1.5969529815973983e-06,1.5969529815973983e-06
385,8,2,0.925,8,0.8,0.01,2.6666666666666665,385,,1,7.623633416865866e-06,5.731898132324555e-07,5.731898132324555e-07
386,8,2,0.925,8,0.8,0.001,2.6666666666666665,386,,2,5.396036108094663e-06,4.231373504887651e-07,4.231373504887651e-07
387,8,2,0.925,8,0.8,0.0001,2.6666666666666665,387,,3,4.317521225983908e-06,2.9691259108712883e-07,2.9691259108712883e-07
388,8,2,0.925,8,0.8,1e-05,2.6666666666666665,388,,4,3.956159700256415e-06,2.676108622982712e-07,2.676108622982712e-07
389,8,2,0.925,8,0.8,1e-06,2.6666666666666665,389,,5,3.945305036312554e-06,2.617412554757773e-07,2.617412554757773e-07
390,8,2,0.925,8,0.9,0.1,2.6666666666666665,390,,6,2.2406806489261938e-05,1.7619476027320274e-06,1.7619476027320274e-06
391,8,2,0.925,8,0.9,0.01,2.6666666666666665,391,,7,1.152453434454499e-05,7.856532510163543e-07,7.856532510163543e-07
392,8,2,0.925,8,0.9,0.001,2.6666666666666665,392,,0,5.9830531844363075e-06,4.633501047385846e-07,4.633501047385846e-07
393,8,2,0.925,8,0.9,0.0001,2.6666666666666665,393,,1,5.573272003591583e-06,3.6065417581854945e-07,3.6065417581854945e-07
394,8,2,0.925,8,0.9,1e-05,2.6666666666666665,394,,2,5.091674312606617e-06,3.246555205106986e-07,3.246555205106986e-07
395,8,2,0.925,8,0.9,1e-06,2.6666666666666665,395,,3,4.887231299539701e-06,3.196688283758716e-07,3.196688283758716e-07
396,8,2,0.95,8,0.0,0.1,2.6666666666666665,396,,4,3.963488247074479e-05,2.199984390898028e-06,2.199984390898028e-06
397,8,2,0.95,8,0.0,0.01,2.6666666666666665,397,,5,2.536039489570918e-05,2.0611050870995145e-06,2.0611050870995145e-06
398,8,2,0.95,8,0.0,0.001,2.6666666666666665,398,,6,1.6883132100372224e-05,1.353389235368005e-06,1.353389235368005e-06
399,8,2,0.95,8,0.0,0.0001,2.6666666666666665,399,,7,1.6812402172152793e-05,1.3201710628682597e-06,1.3201710628682597e-06
400,8,2,0.95,8,0.0,1e-05,2.6666666666666665,400,,0,1.7045882836745132e-05,1.3346225729816178e-06,1.3346225729816178e-06
401,8,2,0.95,8,0.0,1e-06,2.6666666666666665,401,,1,1.7013619331672824e-05,1.3299990608776995e-06,1.3299990608776995e-06
