outer_resampling_id,resampling_id,gid,train_mse,test_mse
7,11,9,5.906605633859603e-06,6.628326479575162e-06
7,12,9,5.778678215728984e-06,5.09253436469392e-05
7,13,9,5.4326025273961326e-06,0.0001732694920599
7,14,9,4.622082869622846e-06,0.000466660285261
7,15,9,5.761268246766196e-06,7.125662579200563e-05
7,16,9,5.875837731331605e-06,2.169376059278388e-05
7,17,9,5.917912529418694e-06,3.5158621230725323e-06
7,18,9,5.85207314157828e-06,3.198706893315829e-05
8,0,9,5.635959496792121e-06,6.333111378747946e-05
8,1,9,5.373710641498957e-06,0.0001498000773729
8,2,9,4.967787761996288e-06,0.0002881763294823
8,3,9,5.182395715834309e-06,0.0002235137115885
8,4,9,5.802678624949725e-06,1.01976884574796e-05
8,5,9,5.830379822575342e-06,7.916517413851612e-08
8,6,9,4.941361573131672e-06,0.000289268766172
8,7,9,5.4316238947846366e-06,0.0001328174920192
8,8,9,5.579404505407593e-06,8.996918219888564e-05
8,9,9,5.826938746430016e-06,1.38778118653503e-06
8,10,9,5.48452532459517e-06,0.0001441780634124
8,11,9,5.806883854976873e-06,8.105391507184666e-06
8,12,9,5.695304952075815e-06,4.685404291660836e-05
8,13,9,5.361512045307895e-06,0.0001651396072881
8,14,9,4.569229774739492e-06,0.0004528458891284
8,15,9,5.667462075519027e-06,7.055829468306628e-05
8,16,9,5.780136615816562e-06,2.1812705249826106e-05
8,17,9,5.822359262668973e-06,3.5708840522181924e-06
8,18,9,5.757683802400712e-06,3.153970749747932e-05
9,0,9,5.897223357266797e-06,6.29861049669819e-05
9,1,9,5.636591803716323e-06,0.0001489828089667
9,2,9,5.2333716097608384e-06,0.0002867236225008
9,3,9,5.449000996722307e-06,0.0002218675423121
9,4,9,6.065032001555729e-06,9.44936858101116e-06
9,5,9,6.090549572433795e-06,7.968648880019663e-08
9,6,9,5.203756553189122e-06,0.0002885916164856
9,7,9,5.695507588834302e-06,0.0001317266866434
9,8,9,5.579404505407593e-06,0.0001760721101583
9,9,9,6.088000220444332e-06,1.059502385529034e-06
9,10,9,5.727911373899947e-06,0.000152925649812
9,11,9,6.0684065048010205e-06,7.66057747295315e-06
9,12,9,5.951230362259994e-06,4.845784718888679e-05
9,13,9,5.611973877514844e-06,0.0001691452820729
9,14,9,4.80911433595363e-06,0.0004621343431114
9,15,9,5.927111849445988e-06,7.078676577532765e-05
9,16,9,6.040395162289086e-06,2.17751202543738e-05
9,17,9,6.0825710914734205e-06,3.553416761598003e-06
9,18,9,6.017523521587236e-06,3.168430020194475e-05
10,0,9,6.106410115675764e-06,6.049179491846741e-05
10,1,3,5.70739611288523e-06,0.0002923227746768
10,2,3,5.236620581395971e-06,0.0004519286292092
10,3,9,5.703651255841383e-06,0.0002041477123613
10,4,9,6.279839992690018e-06,4.591257412242182e-06
10,5,9,6.292020875947133e-06,8.336432510365922e-08
10,6,3,5.178498011170924e-06,0.000462684668662
10,7,9,5.924797592690671e-06,0.000122629002076
10,8,9,5.826938746430016e-06,0.0001607027001337
10,9,9,6.088000220444332e-06,7.386123895832001e-05
10,10,3,5.388629473368051e-06,0.0005653237774768
10,11,9,6.278438598490736e-06,4.748167770697347e-06
10,12,9,6.1236555394918366e-06,5.8749947987910186e-05
10,13,9,5.752971130327534e-06,0.0001913461104996
